field_1,fid,SciName,Longitude,Latitude,issues,countryCod,individual,occurrence,coordinate,institutio,gbifID,references,basisOfRec,year,month,day,eventDate,geodeticDa,datasetNam,layer,path,NVG,URB,FOR,GRS,CULTIR,CULTRF,CULT,WATER
430,3978,Geranium lucidum,-2.237718,51.235441,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3099888338,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,11.38399983,8.602276802,50.53359222,0.04144343,29.48012924,29.43868637,0
431,3979,Geranium lucidum,-1.965693,51.073822,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3099939602,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.751000047,6.737048149,36.91732788,0.01697826,54.59462357,54.57764435,0
432,3980,Geranium lucidum,-2.266729,51.298321,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100011701,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,4.412399769,2.820939779,61.55047989,0.211075202,31.2161808,31.00510597,0
433,3981,Geranium lucidum,-1.808612,51.091655,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100015115,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,6.325399876,5.81838274,32.43133926,0.017516989,55.42487717,55.40736008,0
434,3982,Geranium lucidum,-2.18149,51.505292,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100027121,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.426599979,3.560957193,37.32718277,0.02268731,56.68526077,56.66257477,0
435,3983,Geranium lucidum,-1.723207,51.046523,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100104369,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.937299967,9.308721542,40.63058853,0.01200572,48.1233902,48.11138535,0
436,3984,Geranium lucidum,-2.037456,51.559375,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100203567,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,3.003099918,2.868432283,70.20687103,0.01464474,23.92159653,23.9069519,0
437,3985,Geranium lucidum,-2.281458,51.361229,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100209621,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,11.38829899,4.329030037,54.0846138,0.02928482,30.19805718,30.16877174,0
438,3986,Geranium lucidum,-2.194711,51.226529,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100257413,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,11.38399983,8.602276802,50.53359222,0.04144343,29.48012924,29.43868637,0
439,3987,Geranium lucidum,-1.735316,51.424211,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100460967,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,8.141900063,2.984237433,28.48831558,0.164744705,60.38554764,60.22080231,0
440,3988,Geranium lucidum,-1.77855,51.406317,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100504062,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.646399975,3.012032747,37.87111282,0.117473297,56.47045517,56.35298157,0
441,3989,Geranium lucidum,-2.080413,51.379523,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100615671,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,7.563300133,3.870328188,50.79204941,0.080784068,37.77432251,37.69353867,0
442,3990,Geranium lucidum,-2.137995,51.415436,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100689890,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,12.45739937,3.530236006,66.94516754,0.02446867,17.06719971,17.04273033,0
443,3991,Geranium lucidum,-2.238745,51.433257,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100718013,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,6.002999783,6.963754177,45.87573242,0.01506646,41.15751267,41.14244461,0
444,3992,Geranium lucidum,-2.266157,51.199412,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100752170,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,9.554100037,9.052962303,51.44042969,0.044699099,29.95250702,29.9078083,0
445,3993,Geranium lucidum,-2.051943,51.613318,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100767025,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.412400007,6.896475315,49.5907402,0.02776943,41.10038376,41.07261276,0
446,3994,Geranium lucidum,-2.195782,51.478294,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100815585,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,6.002999783,6.963754177,45.87573242,0.01506646,41.15751267,41.14244461,0
447,3995,Geranium lucidum,-2.06611,51.42449,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100830198,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,5.687999725,2.789096355,57.26658249,0.01210427,34.25632095,34.24421692,0
448,3996,Geranium lucidum,-2.237858,51.262416,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100833923,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,27.70429802,3.50844717,47.10316467,0.024933999,21.68409157,21.6591568,0
449,3997,Geranium lucidum,-2.224228,51.406311,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100877937,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,10.42349911,5.694813252,48.89431763,0.06113546,34.98736954,34.9262352,0
450,3998,Geranium lucidum,-2.210264,51.496252,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100908296,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,6.002999783,6.963754177,45.87573242,0.01506646,41.15751267,41.14244461,0
451,3999,Geranium lucidum,-2.195168,51.33443,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100940524,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,10.42349911,5.694813252,48.89431763,0.06113546,34.98736954,34.9262352,0
452,4000,Geranium lucidum,-1.849903,51.568277,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100941124,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,16.43610001,3.677426577,57.8758812,0.01368208,22.01059341,21.996912,0
453,4001,Geranium lucidum,-2.253279,51.460201,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100964798,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.667600155,2.876667261,53.07149506,0.071713917,41.3842392,41.3125267,0
454,4002,Geranium lucidum,-2.008561,51.325601,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100970937,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.604799986,6.24177742,71.78414917,0.03196191,19.36927033,19.33730888,0
455,4003,Geranium lucidum,-2.252832,51.379278,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101015676,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,11.38829899,4.329030037,54.0846138,0.02928482,30.19805718,30.16877174,0
456,4004,Geranium lucidum,-1.823335,50.97478,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101034685,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,3.737799883,5.268133164,42.2403717,0.704116106,48.75369644,48.04957962,0
457,4005,Geranium lucidum,-2.094838,51.406487,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101141854,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,12.45739937,3.530236006,66.94516754,0.02446867,17.06719971,17.04273033,0
458,4006,Geranium lucidum,-2.153097,51.631212,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101233288,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,3.199699879,6.447003841,35.91947174,0.06122588,54.43382645,54.37260056,0
459,4007,Geranium lucidum,-2.022927,51.352574,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101331369,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,7.563300133,3.870328188,50.79204941,0.080784068,37.77432251,37.69353867,0
460,4008,Geranium lucidum,-1.720989,51.415186,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101339241,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,4.980100155,6.903761387,41.11775589,0.154532805,46.99838257,46.84384918,0
461,4009,Geranium lucidum,-2.281237,51.325263,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101367337,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,4.412399769,2.820939779,61.55047989,0.211075202,31.2161808,31.00510597,0
462,4010,Geranium lucidum,-1.793129,51.361386,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101368675,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.646399975,3.012032747,37.87111282,0.117473297,56.47045517,56.35298157,0
463,4011,Geranium lucidum,-2.324481,51.352126,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101454658,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,11.38829899,4.329030037,54.0846138,0.02928482,30.19805718,30.16877174,0
464,4012,Geranium lucidum,-2.267147,51.370254,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101509120,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,11.38829899,4.329030037,54.0846138,0.02928482,30.19805718,30.16877174,0
465,4013,Geranium lucidum,-1.907669,51.541362,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101560948,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,16.43610001,3.677426577,57.8758812,0.01368208,22.01059341,21.996912,0
466,4014,Geranium lucidum,-1.694855,51.019476,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101600326,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.937299967,9.308721542,40.63058853,0.01200572,48.1233902,48.11138535,0
467,4015,Geranium lucidum,-2.224935,51.550174,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101693155,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.426599979,3.560957193,37.32718277,0.02268731,56.68526077,56.66257477,0
468,4016,Geranium lucidum,-1.994175,51.613329,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101694837,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.002300024,8.794130325,59.76065826,0.007652353,29.44291306,29.43526077,0
469,4017,Geranium lucidum,-2.266313,51.226387,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101710496,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,9.554100037,9.052962303,51.44042969,0.044699099,29.95250702,29.9078083,0
470,4018,Geranium lucidum,-2.210099,51.460287,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101846079,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,6.002999783,6.963754177,45.87573242,0.01506646,41.15751267,41.14244461,0
471,4019,Geranium lucidum,-1.864251,51.595268,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101864317,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,4.865599632,5.551770687,65.14621735,0.006818183,24.4364109,24.42959213,0
472,4020,Geranium lucidum,-2.165328,51.019757,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101931758,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.768999934,6.920170784,68.06105804,0.007371081,23.24977493,23.24240303,0
473,4021,Geranium lucidum,-2.251698,51.172468,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102078646,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,9.554100037,9.052962303,51.44042969,0.044699099,29.95250702,29.9078083,0
474,4022,Geranium lucidum,-1.878759,51.56831,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102150615,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,16.43610001,3.677426577,57.8758812,0.01368208,22.01059341,21.996912,0
475,4023,Geranium lucidum,-2.267725,51.469161,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102165426,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.667600155,2.876667261,53.07149506,0.071713917,41.3842392,41.3125267,0
476,4024,Geranium lucidum,-2.252981,51.406252,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102211277,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,11.38829899,4.329030037,54.0846138,0.02928482,30.19805718,30.16877174,0
477,4025,Geranium lucidum,-2.008598,51.514424,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102286674,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,3.003099918,2.868432283,70.20687103,0.01464474,23.92159653,23.9069519,0
478,4026,Geranium lucidum,-2.267567,51.442186,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102371128,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.667600155,2.876667261,53.07149506,0.071713917,41.3842392,41.3125267,0
479,4027,Geranium lucidum,-2.253879,51.568097,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102412812,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.673099995,4.163105965,47.7016182,0.173842594,45.46217728,45.28833389,0
480,4028,Geranium lucidum,-2.136788,51.010801,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102640125,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.768999934,6.920170784,68.06105804,0.007371081,23.24977493,23.24240303,0
481,4029,Geranium lucidum,-2.224536,51.469251,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102783621,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,6.002999783,6.963754177,45.87573242,0.01506646,41.15751267,41.14244461,0
482,4030,Geranium lucidum,-2.238886,51.460231,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102795235,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,6.002999783,6.963754177,45.87573242,0.01506646,41.15751267,41.14244461,0
483,4031,Geranium lucidum,-1.96566,51.118782,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102828168,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.393899918,8.480914116,36.74185562,0.016772781,53.3833313,53.36655808,0
484,4032,Geranium lucidum,-2.095345,51.649255,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102925431,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,3.199699879,6.447003841,35.91947174,0.06122588,54.43382645,54.37260056,0
485,4033,Geranium lucidum,-1.6945,51.073428,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102931453,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.937299967,9.308721542,40.63058853,0.01200572,48.1233902,48.11138535,0
486,4034,Geranium lucidum,-1.836056,51.406412,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102952557,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.638000011,4.737869263,38.20149231,0.164447799,55.42263794,55.25819016,0
487,4035,Geranium lucidum,-2.122582,51.028802,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103170353,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.768999934,6.920170784,68.06105804,0.007371081,23.24977493,23.24240303,0
488,4036,Geranium lucidum,-2.210347,51.514235,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103305669,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.426599979,3.560957193,37.32718277,0.02268731,56.68526077,56.66257477,0
489,4037,Geranium lucidum,-2.224713,51.505217,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103325787,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.426599979,3.560957193,37.32718277,0.02268731,56.68526077,56.66257477,0
490,4038,Geranium lucidum,-2.253479,51.496167,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103333665,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.667600155,2.876667261,53.07149506,0.071713917,41.3842392,41.3125267,0
491,4039,Geranium lucidum,-2.037331,51.40652,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103435918,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,7.563300133,3.870328188,50.79204941,0.080784068,37.77432251,37.69353867,0
492,4040,Geranium lucidum,-2.166951,51.469348,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103478827,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,6.002999783,6.963754177,45.87573242,0.01506646,41.15751267,41.14244461,0
493,4041,Geranium lucidum,-1.908493,51.127744,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103499597,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,3.209399939,5.171760082,32.02348709,0.017754151,59.59535217,59.57759857,0
494,4042,Geranium lucidum,-2.239404,51.559136,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103502704,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.426599979,3.560957193,37.32718277,0.02268731,56.68526077,56.66257477,0
495,4043,Geranium lucidum,-2.238417,51.370316,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103623678,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,10.42349911,5.694813252,48.89431763,0.06113546,34.98736954,34.9262352,0
496,4044,Geranium lucidum,-2.282066,51.460135,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103691704,NA,HUMAN_OBSERVATION,1984,NA,NA,1984-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.667600155,2.876667261,53.07149506,0.071713917,41.3842392,41.3125267,0
