"","field_1","species","decimallon","decimallat","issues","countryCod","occurrence","coordinate","institutio","gbifID","references","basisOfRec","year","month","day","eventDate","geodeticDa","datasetNam"
"1561",1486,"Eichhornia crassipes",78.391652,17.435408,"cdround,gass84","IND","PRESENT",15,"iNaturalist",1831157699,"https://www.inaturalist.org/observations/9131167","HUMAN_OBSERVATION",2017,12,1,"2017-12-01","WGS84","iNaturalist research-grade observations"
"1562",1488,"Eichhornia crassipes",-70.147018,-4.272121,"cdround,gass84","PER","PRESENT",488,"iNaturalist",1831227772,"https://www.inaturalist.org/observations/9965555","HUMAN_OBSERVATION",2017,12,11,"2017-12-11","WGS84","iNaturalist research-grade observations"
"1563",1489,"Eichhornia crassipes",-76.459129,-0.471806,"cdround,gass84,colmano,inmano","ECU","PRESENT",250,"naturgucker",1881531856,NA,"HUMAN_OBSERVATION",2017,12,15,"2017-12-15","WGS84",NA
"1564",1490,"Eichhornia crassipes",-98.22745,19.276886,"cdround,gass84","MEX","PRESENT",632,"iNaturalist",2868109316,"https://www.inaturalist.org/observations/12196951","HUMAN_OBSERVATION",2017,12,20,"2017-12-20","WGS84","iNaturalist research-grade observations"
"1565",1493,"Eichhornia crassipes",-103.994982,20.773715,"cdround,gass84","MEX","PRESENT",122,"iNaturalist",3067659483,"https://www.inaturalist.org/observations/18270482","HUMAN_OBSERVATION",2017,12,30,"2017-12-30","WGS84","iNaturalist research-grade observations"
"1566",1494,"Eichhornia crassipes",-8.779517,41.51732,"cdround,gass84","PRT","PRESENT",100,"iNaturalist",3079877552,"https://www.inaturalist.org/observations/72870697","HUMAN_OBSERVATION",2017,12,30,"2017-12-30","WGS84","iNaturalist research-grade observations"
"1567",7658205,"Eichhornia crassipes",-96.835,28.471,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2018,2,NA,"02-24-18","WGS84",NA
"1568",7629987,"Eichhornia crassipes",-83.19461,30.64911,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2018,6,NA,"06-26-18","WGS84",NA
"1569",7819610,"Eichhornia crassipes",-76.94309,44.25951,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2018,10,NA,"10-16-18","WGS84",NA
"1570",7823172,"Eichhornia crassipes",-76.93764,44.26197,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,NA,2018,10,NA,"10-31-18","WGS84",NA
"1571",1015,"Eichhornia crassipes",-121.689812,38.154903,"cdround,gass84","USA","PRESENT",5,"iNaturalist",1802763352,"https://www.inaturalist.org/observations/9342827","HUMAN_OBSERVATION",2018,1,1,"2018-01-01","WGS84","iNaturalist research-grade observations"
"1572",1018,"Eichhornia crassipes",-73.768952,5.462582,"cdround,gass84","COL","PRESENT",10,"iNaturalist",1805389798,"https://www.inaturalist.org/observations/9452403","HUMAN_OBSERVATION",2018,1,12,"2018-01-12","WGS84","iNaturalist research-grade observations"
"1573",1019,"Eichhornia crassipes",30.836705,-17.910542,"cdround,gass84","ZWE","PRESENT",6,"iNaturalist",1805397050,"https://www.inaturalist.org/observations/9471262","HUMAN_OBSERVATION",2018,1,14,"2018-01-14","WGS84","iNaturalist research-grade observations"
"1574",1020,"Eichhornia crassipes",-81.67688,28.704825,"gass84","USA","PRESENT",5,"iNaturalist",1805407119,"https://www.inaturalist.org/observations/9496118","HUMAN_OBSERVATION",2018,1,3,"2018-01-03","WGS84","iNaturalist research-grade observations"
"1575",1021,"Eichhornia crassipes",-73.770157,5.469674,"cdround,gass84","COL","PRESENT",9,"iNaturalist",1805412294,"https://www.inaturalist.org/observations/9510839","HUMAN_OBSERVATION",2018,1,17,"2018-01-17","WGS84","iNaturalist research-grade observations"
"1576",1023,"Eichhornia crassipes",96.163362,17.064516,"gass84","MMR","PRESENT",63,"iNaturalist",1806374589,"https://www.inaturalist.org/observations/9655280","HUMAN_OBSERVATION",2018,1,12,"2018-01-12","WGS84","iNaturalist research-grade observations"
"1577",1026,"Eichhornia crassipes",120.87761,15.074423,"cdround,gass84","PHL","PRESENT",187,"iNaturalist",1990553057,"https://www.inaturalist.org/observations/19782536","HUMAN_OBSERVATION",2018,1,19,"2018-01-19","WGS84","iNaturalist research-grade observations"
"1578",1030,"Eichhornia crassipes",36.403319,-0.770854,"cdround,gass84","KEN","PRESENT",24,"iNaturalist",1807312625,"https://www.inaturalist.org/observations/9741198","HUMAN_OBSERVATION",2018,2,5,"2018-02-05","WGS84","iNaturalist research-grade observations"
"1579",1031,"Eichhornia crassipes",100.297565,5.354425,"cdround,gass84","MYS","PRESENT",65,"iNaturalist",1831090763,"https://www.inaturalist.org/observations/10018819","HUMAN_OBSERVATION",2018,2,27,"2018-02-27","WGS84","iNaturalist research-grade observations"
"1580",1032,"Eichhornia crassipes",-99.101507,19.27376,"cdround,gass84","MEX","PRESENT",331,"iNaturalist",1831094960,"https://www.inaturalist.org/observations/10031579","HUMAN_OBSERVATION",2018,2,27,"2018-02-27","WGS84","iNaturalist research-grade observations"
"1581",1033,"Eichhornia crassipes",-99.088504,19.251981,"cdround,gass84","MEX","PRESENT",342,"iNaturalist",1831165383,"https://www.inaturalist.org/observations/9786074","HUMAN_OBSERVATION",2018,2,4,"2018-02-04","WGS84","iNaturalist research-grade observations"
"1582",1034,"Eichhornia crassipes",-102.793922,20.844374,"cdround,gass84","MEX","PRESENT",488,"iNaturalist",1831195061,"https://www.inaturalist.org/observations/9881237","HUMAN_OBSERVATION",2018,2,2,"2018-02-02","WGS84","iNaturalist research-grade observations"
"1583",1035,"Eichhornia crassipes",100.492689,13.912875,"cdround,gass84","THA","PRESENT",3,"iNaturalist",1831198575,"https://www.inaturalist.org/observations/9889481","HUMAN_OBSERVATION",2018,2,17,"2018-02-17","WGS84","iNaturalist research-grade observations"
"1584",1036,"Eichhornia crassipes",-99.130558,19.755709,"cdround,gass84","MEX","PRESENT",205,"iNaturalist",1831208766,"https://www.inaturalist.org/observations/9916975","HUMAN_OBSERVATION",2018,2,18,"2018-02-18","WGS84","iNaturalist research-grade observations"
"1585",1037,"Eichhornia crassipes",-102.230616,21.530286,"cdround,gass84","MEX","PRESENT",56,"iNaturalist",1831227037,"https://www.inaturalist.org/observations/9963989","HUMAN_OBSERVATION",2018,2,23,"2018-02-23","WGS84","iNaturalist research-grade observations"
"1586",1038,"Eichhornia crassipes",-61.023083,10.370139,"cdround,gass84","TTO","PRESENT",30,"iNaturalist",1836650247,"https://www.inaturalist.org/observations/10289945","HUMAN_OBSERVATION",2018,2,26,"2018-02-26","WGS84","iNaturalist research-grade observations"
"1587",1039,"Eichhornia crassipes",-74.684176,11.006252,"gass84","COL","PRESENT",100,"iNaturalist",1837734342,"https://www.inaturalist.org/observations/10275430","HUMAN_OBSERVATION",2018,2,19,"2018-02-19","WGS84","iNaturalist research-grade observations"
"1588",1040,"Eichhornia crassipes",151.461259,-33.246879,"cdround","AUS","PRESENT",75,"NSW Dept of Planning, Industry and Environment",1916089706,"https://biocache.ala.org.au/occurrences/720a5f47-f8cc-4427-b82b-fe32cc42f742","HUMAN_OBSERVATION",2018,2,23,"2018-02-23","WGS84",NA
"1589",1042,"Eichhornia crassipes",151.763203,-32.73601,"cdround","AUS","PRESENT",1000,"NSW Dept of Planning, Industry and Environment",2420925271,"https://biocache.ala.org.au/occurrences/8276fa9e-9854-40b5-b8d2-b91fe34d00c0","HUMAN_OBSERVATION",2018,2,21,"2018-02-21","WGS84",NA
"1590",1043,"Eichhornia crassipes",-8.729162,41.350868,"cdround,gass84","PRT","PRESENT",58,"iNaturalist",2580124852,"https://www.inaturalist.org/observations/40207752","HUMAN_OBSERVATION",2018,2,24,"2018-02-24","WGS84","iNaturalist research-grade observations"
"1591",1044,"Eichhornia crassipes",84.496069,27.584765,"cdround,gass84","NPL","PRESENT",977,"iNaturalist",2868105630,"https://www.inaturalist.org/observations/59860734","HUMAN_OBSERVATION",2018,2,16,"2018-02-16","WGS84","iNaturalist research-grade observations"
"1592",1045,"Eichhornia crassipes",36.420711,-0.726416,"cdround,gass84","KEN","PRESENT",100,"iNaturalist",3118310437,"https://www.inaturalist.org/observations/74149564","HUMAN_OBSERVATION",2018,2,9,"2018-02-09","WGS84","iNaturalist research-grade observations"
"1593",1046,"Eichhornia crassipes",-85.054758,31.993992,"cdround,gass84","USA","PRESENT",31,"iNaturalist",1836572005,"https://www.inaturalist.org/observations/10074447","HUMAN_OBSERVATION",2018,3,3,"2018-03-03","WGS84","iNaturalist research-grade observations"
"1594",1051,"Eichhornia crassipes",-99.10253,19.71017,"cdround,gass84","MEX","PRESENT",13,"iNaturalist",1836658828,"https://www.inaturalist.org/observations/10316695","HUMAN_OBSERVATION",2018,3,19,"2018-03-19","WGS84","iNaturalist research-grade observations"
"1595",1052,"Eichhornia crassipes",-99.145783,19.679237,"cdround,gass84","MEX","PRESENT",2,"iNaturalist",1837734571,"https://www.inaturalist.org/observations/10314477","HUMAN_OBSERVATION",2018,3,16,"2018-03-16","WGS84","iNaturalist research-grade observations"
"1596",1053,"Eichhornia crassipes",-92.444228,31.339795,"cdround,gass84","USA","PRESENT",149,"iNaturalist",1837739962,"https://www.inaturalist.org/observations/10510225","HUMAN_OBSERVATION",2018,3,30,"2018-03-30","WGS84","iNaturalist research-grade observations"
"1597",1054,"Eichhornia crassipes",-94.757072,17.222312,"cdround,gass84","MEX","PRESENT",10,"iNaturalist",1839204642,"https://www.inaturalist.org/observations/10443649","HUMAN_OBSERVATION",2018,3,25,"2018-03-25","WGS84","iNaturalist research-grade observations"
"1598",1055,"Eichhornia crassipes",-83.646408,9.862388,"cdround,gass84","CRI","PRESENT",5,"iNaturalist",1839209403,"https://www.inaturalist.org/observations/11169944","HUMAN_OBSERVATION",2018,3,22,"2018-03-22","WGS84","iNaturalist research-grade observations"
"1599",1056,"Eichhornia crassipes",-101.24426,19.623853,"cdround,gass84","MEX","PRESENT",31,"iNaturalist",1839246337,"https://www.inaturalist.org/observations/11348720","HUMAN_OBSERVATION",2018,3,31,"2018-03-31","WGS84","iNaturalist research-grade observations"
"1600",1059,"Eichhornia crassipes",-79.788964,9.134491,"cdround,gass84","PAN","PRESENT",551,"iNaturalist",1986505843,"https://www.inaturalist.org/observations/16335380","HUMAN_OBSERVATION",2018,3,26,"2018-03-26","WGS84","iNaturalist research-grade observations"
"1601",1060,"Eichhornia crassipes",-97.232995,15.929395,"gass84","MEX","PRESENT",30,"iNaturalist",2366016034,"https://www.inaturalist.org/observations/24118658","HUMAN_OBSERVATION",2018,3,26,"2018-03-26","WGS84","iNaturalist research-grade observations"
"1602",1061,"Eichhornia crassipes",151.765258,-32.727386,"cdround","AUS","PRESENT",5,"NSW Dept of Planning, Industry and Environment",2420846113,"https://biocache.ala.org.au/occurrences/98cd1346-dd09-49e4-9690-4126690d42d1","HUMAN_OBSERVATION",2018,3,7,"2018-03-07","WGS84",NA
"1603",1062,"Eichhornia crassipes",151.748413,-32.731481,"cdround","AUS","PRESENT",5,"NSW Dept of Planning, Industry and Environment",2420846861,"https://biocache.ala.org.au/occurrences/c117229f-f7fd-4509-a81e-1a3ccef814b1","HUMAN_OBSERVATION",2018,3,7,"2018-03-07","WGS84",NA
"1604",1063,"Eichhornia crassipes",-90.097589,30.01073,"cdround,gass84","USA","PRESENT",61,"iNaturalist",2451576174,"https://www.inaturalist.org/observations/10204176","HUMAN_OBSERVATION",2018,3,3,"2018-03-03","WGS84","iNaturalist research-grade observations"
"1605",1064,"Eichhornia crassipes",108.352271,15.8853,"cdround,gass84","VNM","PRESENT",434,"iNaturalist",2518021510,"https://www.inaturalist.org/observations/36415754","HUMAN_OBSERVATION",2018,3,31,"2018-03-31","WGS84","iNaturalist research-grade observations"
"1606",1066,"Eichhornia crassipes",-81.726465,29.350222,"cdround,gass84","USA","PRESENT",2,"iNaturalist",2557788017,"https://www.inaturalist.org/observations/37572727","HUMAN_OBSERVATION",2018,3,16,"2018-03-16","WGS84","iNaturalist research-grade observations"
"1607",1067,"Eichhornia crassipes",107.805506,12.875227,"cdround,gass84","VNM","PRESENT",8,"iNaturalist",3031863054,"https://www.inaturalist.org/observations/63120358","HUMAN_OBSERVATION",2018,3,30,"2018-03-30","WGS84","iNaturalist research-grade observations"
"1608",1068,"Eichhornia crassipes",-55.007315,-34.90059,"cdround,gass84","URY","PRESENT",881,"iNaturalist",3109059755,"https://www.inaturalist.org/observations/75055857","HUMAN_OBSERVATION",2018,3,26,"2018-03-26","WGS84","iNaturalist research-grade observations"
"1609",1069,"Eichhornia crassipes",-81.472206,28.192392,"cdround,gass84","USA","PRESENT",488,"iNaturalist",1837756884,"https://www.inaturalist.org/observations/10564006","HUMAN_OBSERVATION",2018,4,1,"2018-04-01","WGS84","iNaturalist research-grade observations"
"1610",1070,"Eichhornia crassipes",-96.198856,19.174282,"cdround,gass84","MEX","PRESENT",8,"iNaturalist",1837773295,"https://www.inaturalist.org/observations/10620370","HUMAN_OBSERVATION",2018,4,4,"2018-04-04","WGS84","iNaturalist research-grade observations"
"1611",1071,"Eichhornia crassipes",-81.951656,27.913841,"cdround,gass84","USA","PRESENT",244,"iNaturalist",1838050260,"https://www.inaturalist.org/observations/10789689","HUMAN_OBSERVATION",2018,4,11,"2018-04-11","WGS84","iNaturalist research-grade observations"
"1612",1072,"Eichhornia crassipes",32.003732,-28.692583,"cdround,gass84","ZAF","PRESENT",15,"iNaturalist",1838071369,"https://www.inaturalist.org/observations/10847578","HUMAN_OBSERVATION",2018,4,7,"2018-04-07","WGS84","iNaturalist research-grade observations"
"1613",1073,"Eichhornia crassipes",-92.96101,18.003006,"cdround,gass84","MEX","PRESENT",172,"iNaturalist",1838383692,"https://www.inaturalist.org/observations/11094582","HUMAN_OBSERVATION",2018,4,5,"2018-04-05","WGS84","iNaturalist research-grade observations"
"1614",1074,"Eichhornia crassipes",-8.75956,39.068462,"cdround,gass84,colmano,inmano","PRT","PRESENT",250,"naturgucker",1839119867,NA,"HUMAN_OBSERVATION",2018,4,13,"2018-04-13","WGS84",NA
"1615",1075,"Eichhornia crassipes",-74.132981,4.714121,"cdround,gass84","COL","PRESENT",66,"iNaturalist",1841264961,"https://www.inaturalist.org/observations/11832168","HUMAN_OBSERVATION",2018,4,29,"2018-04-29","WGS84","iNaturalist research-grade observations"
"1616",1076,"Eichhornia crassipes",-93.078452,29.943815,"cdround,gass84","USA","PRESENT",380,"iNaturalist",1841265204,"https://www.inaturalist.org/observations/11833299","HUMAN_OBSERVATION",2018,4,29,"2018-04-29","WGS84","iNaturalist research-grade observations"
"1617",1077,"Eichhornia crassipes",114.107523,22.469179,"cdround,gass84","HKG","PRESENT",236,"iNaturalist",1841276361,"https://www.inaturalist.org/observations/11887390","HUMAN_OBSERVATION",2018,4,28,"2018-04-28","WGS84","iNaturalist research-grade observations"
"1618",1078,"Eichhornia crassipes",-97.219206,30.15144,"cdround,gass84","USA","PRESENT",53,"iNaturalist",1841331143,"https://www.inaturalist.org/observations/12121058","HUMAN_OBSERVATION",2018,4,30,"2018-04-30","WGS84","iNaturalist research-grade observations"
"1619",1079,"Eichhornia crassipes",-57.925844,-34.913324,"cdround,gass84","ARG","PRESENT",61,"iNaturalist",1847420496,"https://www.inaturalist.org/observations/11485260","HUMAN_OBSERVATION",2018,4,27,"2018-04-27","WGS84","iNaturalist research-grade observations"
"1620",1080,"Eichhornia crassipes",-73.162674,-4.001396,"cdround,gass84","PER","PRESENT",5,"iNaturalist",1847422103,"https://www.inaturalist.org/observations/11599510","HUMAN_OBSERVATION",2018,4,28,"2018-04-28","WGS84","iNaturalist research-grade observations"
"1621",1081,"Eichhornia crassipes",-82.391111,28.081111,"gass84","USA","PRESENT",5,"iNaturalist",1847455207,"https://www.inaturalist.org/observations/12205043","HUMAN_OBSERVATION",2018,4,26,"2018-04-26","WGS84","iNaturalist research-grade observations"
"1622",1083,"Eichhornia crassipes",-89.367291,29.243655,"cdround,gass84","USA","PRESENT",5,"iNaturalist",1850897312,"https://www.inaturalist.org/observations/11160750","HUMAN_OBSERVATION",2018,4,18,"2018-04-18","WGS84","iNaturalist research-grade observations"
"1623",1084,"Eichhornia crassipes",101.725697,3.03679,"cdround,gass84","MYS","PRESENT",22,"iNaturalist",1850899235,"https://www.inaturalist.org/observations/11474783","HUMAN_OBSERVATION",2018,4,27,"2018-04-27","WGS84","iNaturalist research-grade observations"
"1624",1085,"Eichhornia crassipes",-58.655129,-34.670187,"cdround,gass84","ARG","PRESENT",248,"iNaturalist",1850899373,"https://www.inaturalist.org/observations/11566245","HUMAN_OBSERVATION",2018,4,27,"2018-04-27","WGS84","iNaturalist research-grade observations"
"1625",1086,"Eichhornia crassipes",-73.239527,-3.728133,"cdround,gass84","PER","PRESENT",5,"iNaturalist",1850899601,"https://www.inaturalist.org/observations/11593327","HUMAN_OBSERVATION",2018,4,28,"2018-04-28","WGS84","iNaturalist research-grade observations"
"1626",1087,"Eichhornia crassipes",114.2684,22.417796,"cdround,gass84","HKG","PRESENT",3,"iNaturalist",1986497330,"https://www.inaturalist.org/observations/11478588","HUMAN_OBSERVATION",2018,4,27,"2018-04-27","WGS84","iNaturalist research-grade observations"
"1627",1088,"Eichhornia crassipes",77.560478,13.064007,"cdround,gass84","IND","PRESENT",100,"iNaturalist",2429517676,"https://www.inaturalist.org/observations/34106779","HUMAN_OBSERVATION",2018,4,18,"2018-04-18","WGS84","iNaturalist research-grade observations"
"1628",1089,"Eichhornia crassipes",-92.966019,18.016782,"cdround,gass84","MEX","PRESENT",516,"iNaturalist",2573778863,"https://www.inaturalist.org/observations/11017116","HUMAN_OBSERVATION",2018,4,16,"2018-04-16","WGS84","iNaturalist research-grade observations"
"1629",1091,"Eichhornia crassipes",-83.3518,10.288531,"cdround,gass84","CRI","PRESENT",117,"iNaturalist",3031708184,"https://www.inaturalist.org/observations/68284608","HUMAN_OBSERVATION",2018,4,9,"2018-04-09","WGS84","iNaturalist research-grade observations"
"1630",1092,"Eichhornia crassipes",-83.43035,10.393615,"cdround,gass84","CRI","PRESENT",61,"iNaturalist",3031780263,"https://www.inaturalist.org/observations/68282830","HUMAN_OBSERVATION",2018,4,9,"2018-04-09","WGS84","iNaturalist research-grade observations"
"1631",1094,"Eichhornia crassipes",-39.3083,-6.361156,"cdround,gass84","BRA","PRESENT",840,"iNaturalist",3044730999,"https://www.inaturalist.org/observations/69992832","HUMAN_OBSERVATION",2018,4,22,"2018-04-22","WGS84","iNaturalist research-grade observations"
"1632",1095,"Eichhornia crassipes",-85.052547,32.001416,"cdround,gass84","USA","PRESENT",15,"iNaturalist",1847445481,"https://www.inaturalist.org/observations/12166511","HUMAN_OBSERVATION",2018,5,5,"2018-05-05","WGS84","iNaturalist research-grade observations"
"1633",1096,"Eichhornia crassipes",125.524529,7.075712,"cdround,gass84","PHL","PRESENT",5,"iNaturalist",1847451448,"https://www.inaturalist.org/observations/12189201","HUMAN_OBSERVATION",2018,5,6,"2018-05-06","WGS84","iNaturalist research-grade observations"
