field_1,field_1_1,species,decimallon,decimallat,issues,countryCod,individual,occurrence,coordinate,institutio,gbifID,references,basisOfRec,year,month,day,eventDate,geodeticDa
"886","1360",Butomus umbellatus,-80.118097000000006,42.159239999999997,cdround,USA,NA,PRESENT,"4",iNaturalist,"2397657876",https://www.inaturalist.org/observations/31919212,HUMAN_OBSERVATION,"2019","9","1",2019-09-01,WGS84
"893","1382",Butomus umbellatus,-77.708156000000002,43.310842000000001,cdround,USA,NA,PRESENT,"5",iNaturalist,"2422898757",https://www.inaturalist.org/observations/32079589,HUMAN_OBSERVATION,"2019","9","3",2019-09-03,WGS84
"895","1387",Butomus umbellatus,-76.454682000000005,42.455216000000000,cdround,USA,NA,PRESENT,"5",iNaturalist,"2422979234",https://www.inaturalist.org/observations/32379084,HUMAN_OBSERVATION,"2019","9","8",2019-09-08,WGS84
"896","1389",Butomus umbellatus,-73.217567000000003,44.407228000000003,cdround,USA,NA,PRESENT,"165",iNaturalist,"2423066907",https://www.inaturalist.org/observations/32713771,HUMAN_OBSERVATION,"2019","9","14",2019-09-14,WGS84
"899","1397",Butomus umbellatus,-73.279149000000004,44.246386999999999,cdround,USA,NA,PRESENT,"5",iNaturalist,"2423237904",https://www.inaturalist.org/observations/33398400,HUMAN_OBSERVATION,"2019","9","25",2019-09-25,WGS84
"903","1408",Butomus umbellatus,-73.314456000000007,43.790278999999998,cdround,USA,NA,PRESENT,"5",iNaturalist,"2549983763",https://www.inaturalist.org/observations/32549751,HUMAN_OBSERVATION,"2019","9","11",2019-09-11,WGS84
"905","1412",Butomus umbellatus,-80.093733999999998,42.160378999999999,cdround,USA,NA,PRESENT,"5",iNaturalist,"2573799204",https://www.inaturalist.org/observations/32318306,HUMAN_OBSERVATION,"2019","9","5",2019-09-05,WGS84
"906","1414",Butomus umbellatus,-80.063592000000000,42.169406000000002,cdround,USA,NA,PRESENT,"5",iNaturalist,"2574062282",https://www.inaturalist.org/observations/32319730,HUMAN_OBSERVATION,"2019","9","5",2019-09-05,WGS84
"907","1415",Butomus umbellatus,-73.280451999999997,44.247436000000000,cdround,USA,NA,PRESENT,"5",iNaturalist,"2574198326",https://www.inaturalist.org/observations/33393300,HUMAN_OBSERVATION,"2019","9","25",2019-09-25,WGS84
"908","1416",Butomus umbellatus,-78.978254000000007,43.059978000000001,cdround,USA,NA,PRESENT,"7",iNaturalist,"2574215226",https://www.inaturalist.org/observations/32267510,HUMAN_OBSERVATION,"2019","9","7",2019-09-07,WGS84
"918","1429",Butomus umbellatus,-80.123024999999998,42.153288000000003,cdround,USA,NA,PRESENT,"32",iNaturalist,"3058968414",https://www.inaturalist.org/observations/32463262,HUMAN_OBSERVATION,"2019","9","10",2019-09-10,WGS84
"923","1438",Butomus umbellatus,-73.347247999999993,44.665441000000001,cdround,USA,NA,PRESENT,"5",iNaturalist,"2429563167",https://www.inaturalist.org/observations/34272034,HUMAN_OBSERVATION,"2019","10","12",2019-10-12,WGS84
"952","1484",Butomus umbellatus,-78.488037000000006,43.124527999999998,cdround,USA,NA,PRESENT,"5",iNaturalist,"1880542613",https://www.inaturalist.org/observations/13671908,HUMAN_OBSERVATION,"2018","6","19",2018-06-19,WGS84
"972","1532",Butomus umbellatus,-73.732021000000003,42.823191999999999,cdround,USA,NA,PRESENT,"32",iNaturalist,"1890034497",https://www.inaturalist.org/observations/13336150,HUMAN_OBSERVATION,"2018","6","11",2018-06-11,WGS84
"976","1538",Butomus umbellatus,-76.547556999999998,42.538752000000002,cdround,USA,NA,PRESENT,"50",iNaturalist,"1913660031",https://www.inaturalist.org/observations/15349500,HUMAN_OBSERVATION,"2018","6","27",2018-06-27,WGS84
"979","1545",Butomus umbellatus,-73.075017000000003,44.997501999999997,cdround,USA,NA,PRESENT,"25",iNaturalist,"1993746229",https://www.inaturalist.org/observations/20079358,HUMAN_OBSERVATION,"2018","6","25",2018-06-25,WGS84
"995","1565",Butomus umbellatus,-73.234127999999998,44.520823999999998,cdround,USA,NA,PRESENT,"128",iNaturalist,"1883477742",https://www.inaturalist.org/observations/14171207,HUMAN_OBSERVATION,"2018","7","7",2018-07-07,WGS84
"998","1572",Butomus umbellatus,-76.553023999999994,45.536628000000000,cdround,CAN,NA,PRESENT,"526",iNaturalist,"1883539860",https://www.inaturalist.org/observations/14417733,HUMAN_OBSERVATION,"2018","7","13",2018-07-13,WGS84
"1009","1584",Butomus umbellatus,-73.329801000000003,44.866368000000001,cdround,USA,NA,PRESENT,"5",iNaturalist,"1883914365",https://www.inaturalist.org/observations/14265360,HUMAN_OBSERVATION,"2018","7","6",2018-07-06,WGS84
"1010","1589",Butomus umbellatus,-83.909616999999997,42.391961000000002,cdround,USA,NA,PRESENT,"357",iNaturalist,"1883959359",https://www.inaturalist.org/observations/14717360,HUMAN_OBSERVATION,"2018","7","24",2018-07-24,WGS84
"1035","1635",Butomus umbellatus,-78.191642000000002,43.371262000000002,cdround,USA,NA,PRESENT,"6",iNaturalist,"1890039478",https://www.inaturalist.org/observations/14646054,HUMAN_OBSERVATION,"2018","7","23",2018-07-23,WGS84
"1039","1644",Butomus umbellatus,-73.381670000000000,43.592554999999997,NA,USA,NA,PRESENT,"6",iNaturalist,"1901029615",https://www.inaturalist.org/observations/14524251,HUMAN_OBSERVATION,"2018","7","18",2018-07-18,WGS84
"1070","1694",Butomus umbellatus,-73.162460999999993,44.951880000000003,cdround,USA,NA,PRESENT,"5",iNaturalist,"3017953149",https://www.inaturalist.org/observations/67651106,HUMAN_OBSERVATION,"2018","7","31",2018-07-31,WGS84
"1087","1717",Butomus umbellatus,-73.168262999999996,44.971117000000000,cdround,USA,NA,PRESENT,"9",iNaturalist,"1890718525",https://www.inaturalist.org/observations/15241993,HUMAN_OBSERVATION,"2018","8","8",2018-08-08,WGS84
"1107","1763",Butomus umbellatus,-83.380396000000005,41.679226999999997,cdround,USA,NA,PRESENT,"7",iNaturalist,"1901033543",https://www.inaturalist.org/observations/15786722,HUMAN_OBSERVATION,"2018","8","22",2018-08-22,WGS84
"1115","1776",Butomus umbellatus,-116.691192999999998,48.218750000000000,cdround,USA,NA,PRESENT,"2",iNaturalist,"2005290722",https://www.inaturalist.org/observations/20214672,HUMAN_OBSERVATION,"2018","8","7",2018-08-07,WGS84
"1126","1796",Butomus umbellatus,-73.302856000000006,44.557071999999998,cdround,USA,NA,PRESENT,"5",iNaturalist,"2818518585",https://www.inaturalist.org/observations/52543000,HUMAN_OBSERVATION,"2018","8","17",2018-08-17,WGS84
"1156","1850",Butomus umbellatus,-73.278412000000003,44.532682999999999,cdround,USA,NA,PRESENT,"10",iNaturalist,"1913186857",https://www.inaturalist.org/observations/16427016,HUMAN_OBSERVATION,"2018","9","11",2018-09-11,WGS84
"1157","1851",Butomus umbellatus,-83.847945999999993,42.462353000000000,cdround,USA,NA,PRESENT,"31",iNaturalist,"1913687547",https://www.inaturalist.org/observations/16613823,HUMAN_OBSERVATION,"2018","9","16",2018-09-16,WGS84
"1161","1855",Butomus umbellatus,-73.437110000000004,45.425440000000002,cdround,CAN,NA,PRESENT,"107",iNaturalist,"1914200047",https://www.inaturalist.org/observations/16608051,HUMAN_OBSERVATION,"2018","9","16",2018-09-16,WGS84
"1167","1864",Butomus umbellatus,-83.997215999999995,42.469017999999998,cdround,USA,NA,PRESENT,"152",iNaturalist,"1935582431",https://www.inaturalist.org/observations/17226780,HUMAN_OBSERVATION,"2018","9","22",2018-09-22,WGS84
"1180","1882",Butomus umbellatus,-72.995417000000003,45.292668999999997,cdround,CAN,NA,PRESENT,"15",iNaturalist,"3058871348",https://www.inaturalist.org/observations/70396560,HUMAN_OBSERVATION,"2018","9","10",2018-09-10,WGS84
"1196","1910",Butomus umbellatus,-73.236312999999996,44.397841999999997,NA,USA,NA,PRESENT,"300",iNaturalist,"1571183474",https://www.inaturalist.org/observations/6798232,HUMAN_OBSERVATION,"2017","6","25",2017-06-25,WGS84
"1216","1940",Butomus umbellatus,-76.242186000000004,43.526302000000001,cdround,USA,NA,PRESENT,"19",iNaturalist,"2397708528",https://www.inaturalist.org/observations/7234921,HUMAN_OBSERVATION,"2017","6","22",2017-06-22,WGS84
"1223","1950",Butomus umbellatus,-73.169543000000004,44.989930000000001,cdround,USA,NA,PRESENT,"11",iNaturalist,"1572363110",https://www.inaturalist.org/observations/6920919,HUMAN_OBSERVATION,"2017","7","3",2017-07-03,WGS84
"1279","2035",Butomus umbellatus,-72.845675999999997,45.483587999999997,NA,CAN,NA,PRESENT,"93",iNaturalist,"3067997852",https://www.inaturalist.org/observations/71593840,HUMAN_OBSERVATION,"2017","7","10",2017-07-10,WGS84
"1283","2041",Butomus umbellatus,-73.371041000000005,43.625140000000002,cdround,USA,NA,PRESENT,"8",iNaturalist,"1586948131",https://www.inaturalist.org/observations/7514292,HUMAN_OBSERVATION,"2017","8","15",2017-08-15,WGS84
"1320","2100",Butomus umbellatus,-83.343095000000005,41.911759000000004,cdround,USA,NA,PRESENT,"13",iNaturalist,"2574060789",https://www.inaturalist.org/observations/7534000,HUMAN_OBSERVATION,"2017","8","17",2017-08-17,WGS84
"1329","2113",Butomus umbellatus,-85.676102999999998,42.968353000000000,cdround,USA,NA,PRESENT,"48",iNaturalist,"3039333768",https://www.inaturalist.org/observations/66224109,HUMAN_OBSERVATION,"2017","8","7",2017-08-07,WGS84
"1340","2133",Butomus umbellatus,-73.229113999999996,44.392780000000002,cdround,USA,NA,PRESENT,"5",iNaturalist,"1913718505",https://www.inaturalist.org/observations/8534693,HUMAN_OBSERVATION,"2017","10","24",2017-10-24,WGS84
"1401","2234",Butomus umbellatus,-73.387020000000007,43.574972000000002,cdround,USA,NA,PRESENT,"61",iNaturalist,"1291154928",https://www.inaturalist.org/observations/3767596,HUMAN_OBSERVATION,"2016","7","29",2016-07-29,WGS84
"1463","2351",Butomus umbellatus,-81.339340000000007,41.727255000000000,cdround,USA,NA,PRESENT,"510",iNaturalist,"1831086805",https://www.inaturalist.org/observations/10006126,HUMAN_OBSERVATION,"2016","8","25",2016-08-25,WGS84
"1480","2375",Butomus umbellatus,-73.314277000000004,44.747711000000002,cdround,USA,NA,PRESENT,"4",iNaturalist,"1315070787",https://www.inaturalist.org/observations/4119155,HUMAN_OBSERVATION,"2016","9","13",2016-09-13,WGS84
"1484","2387",Butomus umbellatus,-76.469060999999996,42.451410000000003,cdround,USA,NA,PRESENT,"100",iNaturalist,"1890098874",https://www.inaturalist.org/observations/9229374,HUMAN_OBSERVATION,"2016","9","16",2016-09-16,WGS84
"1485","2388",Butomus umbellatus,-73.091567999999995,45.069854999999997,cdround,CAN,NA,PRESENT,"61",iNaturalist,"2574155350",https://www.inaturalist.org/observations/38390022,HUMAN_OBSERVATION,"2016","9","7",2016-09-07,WGS84
"1501","2411",Butomus umbellatus,-73.074777999999995,44.998792999999999,NA,USA,NA,PRESENT,"46",iNaturalist,"1132402708",https://www.inaturalist.org/observations/1705421,HUMAN_OBSERVATION,"2015","6","24",2015-06-24,WGS84
"1503","2413",Butomus umbellatus,-73.268167000000005,44.961688000000002,NA,USA,NA,PRESENT,"709",iNaturalist,"1249273277",https://www.inaturalist.org/observations/1651996,HUMAN_OBSERVATION,"2015","6","20",2015-06-20,WGS84
"1539","2467",Butomus umbellatus,-114.787696999999994,53.590260000000001,"cdrep,osiic",CAN,"1",PRESENT,"30",University of Alberta Museums,"1306621584",https://search.museums.ualberta.ca/12-157445,PRESERVED_SPECIMEN,"2015","7","18",2015-07-18,WGS84
"1645","2625",Butomus umbellatus,-73.222885000000005,43.699089000000001,NA,USA,NA,PRESENT,"178",iNaturalist,"3058983722",https://www.inaturalist.org/observations/69831769,HUMAN_OBSERVATION,"2015","9","21",2015-09-21,WGS84
"1681","2687",Butomus umbellatus,-73.221076999999994,44.475777999999998,NA,USA,NA,PRESENT,"47",iNaturalist,"1024190867",https://www.inaturalist.org/observations/786055,HUMAN_OBSERVATION,"2014","7","15",2014-07-15,WGS84
"1687","2699",Butomus umbellatus,-113.860695000000007,50.995370000000001,osiic,CAN,"1",PRESENT,"30",University of Alberta Museums,"1226933776",https://search.museums.ualberta.ca/12-147459,PRESERVED_SPECIMEN,"2014","7","17",2014-07-17,WGS84
"1695","2714",Butomus umbellatus,-88.015670000000000,44.587977000000002,cdround,USA,NA,PRESENT,"244",iNaturalist,"2579236014",https://www.inaturalist.org/observations/39677326,HUMAN_OBSERVATION,"2014","7","1",2014-07-01,WGS84
"1737","2774",Butomus umbellatus,-73.798160999999993,45.254112999999997,cdround,CAN,NA,PRESENT,"46",iNaturalist,"2576326895",https://www.inaturalist.org/observations/39584357,HUMAN_OBSERVATION,"2014","8","29",2014-08-29,WGS84
"1779","2847",Butomus umbellatus,-73.471142999999998,45.547550000000001,cdround,CAN,NA,PRESENT,"15",iNaturalist,"3014003939",https://www.inaturalist.org/observations/67182185,HUMAN_OBSERVATION,"2013","6","21",2013-06-21,WGS84
"1942","3198",Butomus umbellatus,-73.209339999999997,45.638049000000002,cdround,CAN,NA,PRESENT,"31",iNaturalist,"2850641869",https://www.inaturalist.org/observations/54538727,HUMAN_OBSERVATION,"2012","6","23",2012-06-23,WGS84
"2076","3450",Butomus umbellatus,-68.778144999999995,44.809151999999997,cdround,USA,NA,PRESENT,"2",iNaturalist,"2814038327",https://www.inaturalist.org/observations/51503295,HUMAN_OBSERVATION,"2012","8","25",2012-08-25,WGS84
"2387","4313",Butomus umbellatus,-76.225876999999997,42.574922000000001,cdround,USA,NA,PRESENT,"61",iNaturalist,"2423197960",https://www.inaturalist.org/observations/33227268,HUMAN_OBSERVATION,"2011","9","12",2011-09-12,WGS84
"2944","5361",Butomus umbellatus,-72.824296000000004,45.052630999999998,cdround,CAN,NA,PRESENT,"180",iNaturalist,"2603284391",https://www.inaturalist.org/observations/42033743,HUMAN_OBSERVATION,"2009","7","5",2009-07-05,WGS84
"3574","6491",Butomus umbellatus,-97.877949000000001,46.503633999999998,cdround,USA,NA,PRESENT,"83",iNaturalist,"2802731177",https://www.inaturalist.org/observations/49892984,HUMAN_OBSERVATION,"2006","6","21",2006-06-21,WGS84
"4546","8098",Butomus umbellatus,-93.437065000000004,47.304034999999999,ambinst,USA,NA,PRESENT,"800",MIN,"2265440175",https://bellatlas.umn.edu:443/collections/individual/index.php?occid=184285,PRESERVED_SPECIMEN,"1999","7","28",1999-07-28,WGS84
"6044","10297",Butomus umbellatus,-83.234880000000004,42.030909999999999,"gass84,colmano,inmafu",USA,NA,PRESENT,"969",MICH,"1988791884",NA,PRESERVED_SPECIMEN,"1986","7","6",1986-07-06,WGS84
"6432","10826",Butomus umbellatus,-83.449920000000006,41.790579999999999,"gass84,colmano,inmafu",USA,NA,PRESENT,"301",MICH,"1989300890",NA,PRESERVED_SPECIMEN,"1980","6","13",1980-06-13,WGS84
"6607","11062",Butomus umbellatus,-73.435270000000003,44.569440000000000,"gass84,colmafu,inmano",USA,NA,PRESENT,"1",UConn,"415940213",NA,PRESERVED_SPECIMEN,"1976","9","24",1976-09-24,WGS84
"6748","1292504",Butomus umbellatus,-99.130970000000005,44.625790000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","9","15",NA,WGS84
"6750","1666011",Butomus umbellatus,-97.124099999999999,49.798040000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","8","16",NA,WGS84
"6751","1792485",Butomus umbellatus,-112.857889999999998,42.918070000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","3","8",2007-03-08,WGS84
"6752","1792487",Butomus umbellatus,-112.866299999999995,42.914790000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","3","8",2007-03-08,WGS84
"6753","1792490",Butomus umbellatus,-112.787559999999999,43.038379999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","8",2007-01-08,WGS84
"6754","1792491",Butomus umbellatus,-112.779610000000005,43.045389999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","8",2007-01-08,WGS84
"6755","1792493",Butomus umbellatus,-112.744730000000004,43.085180000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","8",2007-01-08,WGS84
"6756","1792499",Butomus umbellatus,-112.868849999999995,42.908070000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","8",2007-02-08,WGS84
"6757","1792500",Butomus umbellatus,-112.875709999999998,42.943640000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","8",2007-02-08,WGS84
"6758","1792501",Butomus umbellatus,-112.878799999999998,42.967979999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","8",2007-02-08,WGS84
"6759","1792502",Butomus umbellatus,-112.871930000000006,42.973190000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","8",2007-02-08,WGS84
"6760","1792511",Butomus umbellatus,-112.672479999999993,43.093499999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","8","8",2007-08-08,WGS84
"6761","1792516",Butomus umbellatus,-112.712379999999996,43.086820000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","8","8",2007-08-08,WGS84
"6762","1792518",Butomus umbellatus,-112.663629999999998,43.081330000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","8","8",2007-08-08,WGS84
"6763","1792522",Butomus umbellatus,-112.887280000000004,42.871609999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","8",2007-02-08,WGS84
"6764","1792524",Butomus umbellatus,-112.883560000000003,42.883470000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","8",2007-02-08,WGS84
"6765","1792525",Butomus umbellatus,-112.878590000000003,42.891410000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","8",2007-02-08,WGS84
"6766","1792526",Butomus umbellatus,-112.872799999999998,42.902419999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","8",2007-02-08,WGS84
"6767","1792543",Butomus umbellatus,-112.861080000000001,42.936920000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","26",NA,WGS84
"6768","1792550",Butomus umbellatus,-112.828360000000004,42.950360000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","25",NA,WGS84
"6769","1792553",Butomus umbellatus,-112.817210000000003,42.945239999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","25",NA,WGS84
"6770","1792554",Butomus umbellatus,-112.814859999999996,42.951180000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","25",NA,WGS84
"6771","1792557",Butomus umbellatus,-112.846230000000006,42.964900000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","25",NA,WGS84
"6772","1792564",Butomus umbellatus,-112.856170000000006,42.960279999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","25",NA,WGS84
"6773","1792565",Butomus umbellatus,-112.861819999999994,42.953629999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","25",NA,WGS84
"6774","1792571",Butomus umbellatus,-112.332930000000005,43.200069999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","15",NA,WGS84
"6775","1792572",Butomus umbellatus,-112.296379999999999,43.225169999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","15",NA,WGS84
"6776","1792577",Butomus umbellatus,-112.253370000000004,43.252569999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","15",NA,WGS84
"6777","1792583",Butomus umbellatus,-112.385750000000002,43.201610000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","14",NA,WGS84
"6778","1792586",Butomus umbellatus,-112.474829999999997,43.181919999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","14",NA,WGS84
"6779","1792594",Butomus umbellatus,-112.445089999999993,43.207230000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","14",NA,WGS84
"6780","1792597",Butomus umbellatus,-112.251549999999995,43.225270000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",NA,WGS84
"6781","1792602",Butomus umbellatus,-112.425060000000002,43.153340000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","9","8",2007-09-08,WGS84
"6782","1792608",Butomus umbellatus,-112.218639999999994,43.256200000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",NA,WGS84
"6783","1792645",Butomus umbellatus,-112.837490000000003,42.951090000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","25",NA,WGS84
"6784","1792749",Butomus umbellatus,-112.308760000000007,43.217440000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","16",NA,WGS84
"6785","1792772",Butomus umbellatus,-112.262360000000001,43.207070000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",NA,WGS84
"6786","1792795",Butomus umbellatus,-112.583629999999999,43.150599999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","29",NA,WGS84
"6787","1792799",Butomus umbellatus,-112.588719999999995,43.147300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","29",NA,WGS84
"6788","1792801",Butomus umbellatus,-112.593770000000006,43.143160000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","29",NA,WGS84
"6789","1792802",Butomus umbellatus,-112.602819999999994,43.140340000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","29",NA,WGS84
"6790","1792805",Butomus umbellatus,-112.522649999999999,43.139360000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","9","8",2007-09-08,WGS84
"6791","1792807",Butomus umbellatus,-112.613339999999994,43.139099999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","29",NA,WGS84
"6792","1792809",Butomus umbellatus,-112.554829999999995,43.147779999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","29",NA,WGS84
