"","fid","SciName","decimallon","decimallat","issues","countryCod","occurrence","coordinate","institutio","references","basisOfRec","year","month","day","eventDate","geodeticDa"
"1324",5958,"Geranium lucidum",14.647929,58.306334,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,6,30,"1978-06-30","WGS84"
"1325",5959,"Geranium lucidum",-1.649991,42.81745,"gass84,osiic,colmano,inmafu","ESP","PRESENT",400,"PAMP",NA,"PRESERVED_SPECIMEN",1978,6,4,"1978-06-04","WGS84"
"1326",5960,"Geranium lucidum",-3.929747,51.855676,"fpwktinv","GBR","PRESENT",7.1,"SEWBReC",NA,"HUMAN_OBSERVATION",1978,6,3,"1978-06-03","WGS84"
"1327",5961,"Geranium lucidum",14.683646,58.321415,"gass84","SWE","PRESENT",250,"<U+FFFD>sterg<U+FFFD>tlands flora",NA,"HUMAN_OBSERVATION",1978,6,19,"1978-06-19","WGS84"
"1328",5962,"Geranium lucidum",12.096202,58.542187,"cdround,gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,7,9,"1978-07-09","WGS84"
"1329",5965,"Geranium lucidum",-3.675335,51.830217,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1978,7,12,"1978-07-12","WGS84"
"1330",5967,"Geranium lucidum",16.476019,57.242627,"cdround,gass84","SWE","PRESENT",500,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1978,8,28,"1978-08-28","WGS84"
"1331",5969,"Geranium lucidum",-3.463207,51.912174,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1978,8,3,"1978-08-03","WGS84"
"1332",5970,"Geranium lucidum",-3.308523,51.892417,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1978,8,24,"1978-08-24","WGS84"
"1333",5971,"Geranium lucidum",-3.176292,51.837168,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1978,8,15,"1978-08-15","WGS84"
"1334",5973,"Geranium lucidum",15.004398,58.980568,"cdround,gass84","SWE","PRESENT",250,"L<U+FFFD>nsstyrelsen <U+FFFD>rebro",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1335",5974,"Geranium lucidum",14.94846,58.711777,"cdround,gass84","SWE","PRESENT",250,"L<U+FFFD>nsstyrelsen <U+FFFD>rebro",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1336",5975,"Geranium lucidum",14.965717,58.711889,"cdround,gass84","SWE","PRESENT",50,"L<U+FFFD>nsstyrelsen <U+FFFD>rebro",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1337",5977,"Geranium lucidum",11.859046,59.003253,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1338",5978,"Geranium lucidum",12.390454,58.79043,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1339",5979,"Geranium lucidum",12.495637,58.513761,"gass84","SWE","PRESENT",250,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,12,31,"1972-01-01","WGS84"
"1340",5981,"Geranium lucidum",11.957232,58.690058,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,12,31,"1972-01-01","WGS84"
"1341",5983,"Geranium lucidum",12.426189,58.78077,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1342",5984,"Geranium lucidum",12.373619,58.913433,"cdround,gass84","SWE","PRESENT",250,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1343",5985,"Geranium lucidum",12.383716,58.90975,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,12,31,"1972-01-01","WGS84"
"1344",5986,"Geranium lucidum",12.484301,58.909412,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1345",5989,"Geranium lucidum",12.083131,58.543532,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1346",5990,"Geranium lucidum",12.377832,58.95676,"gass84","SWE","PRESENT",250,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1347",5991,"Geranium lucidum",14.295134,57.895828,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1348",5992,"Geranium lucidum",14.278784,57.804037,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1349",5993,"Geranium lucidum",14.298197,57.903051,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1978,12,31,"1978-01-01","WGS84"
"1350",5996,"Geranium lucidum",-3.808144,56.741003,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1978,1,1,"1978-01-01","WGS84"
"1351",5998,"Geranium lucidum",-2.438977,52.799246,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1978,1,1,"1978-01-01","WGS84"
"1352",6000,"Geranium lucidum",-2.672255,52.537448,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1978,1,1,"1978-01-01","WGS84"
"1353",6002,"Geranium lucidum",-2.643033,52.555591,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1978,1,1,"1978-01-01","WGS84"
"1354",6003,"Geranium lucidum",-2.731224,52.537099,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1978,1,1,"1978-01-01","WGS84"
"1355",6004,"Geranium lucidum",-2.716775,52.555167,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1978,1,1,"1978-01-01","WGS84"
"1356",6005,"Geranium lucidum",-2.686857,52.528374,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1978,1,1,"1978-01-01","WGS84"
"1357",6006,"Geranium lucidum",-3.332012,50.711465,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1978,1,1,"1978-01-01","WGS84"
"1358",6007,"Geranium lucidum",-3.424224,51.785107,"fpwktinv","GBR","PRESENT",7.1,"SEWBReC",NA,"HUMAN_OBSERVATION",1977,1,1,"1977-01-01","WGS84"
"1359",6008,"Geranium lucidum",35.209554,33.059009,"cdround,gass84","ISR","PRESENT",1000,"INPA",NA,"OBSERVATION",1977,3,26,"1977-03-26","WGS84"
"1360",6009,"Geranium lucidum",-3.571247,51.46568,"fpwktinv","GBR","PRESENT",70.7,"SEWBReC",NA,"HUMAN_OBSERVATION",1977,3,5,"1977-03-05","WGS84"
"1361",6010,"Geranium lucidum",12.162866,58.574651,"cdround,gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1977,4,24,"1977-04-24","WGS84"
"1362",6013,"Geranium lucidum",-4.599924,51.831389,"fpwktinv","GBR","PRESENT",70.7,"West Wales Biodiversity Information Centre",NA,"HUMAN_OBSERVATION",1977,5,24,"1977-05-24","WGS84"
"1363",6014,"Geranium lucidum",-3.327172,51.47117,"fpwktinv","GBR","PRESENT",7.1,"SEWBReC",NA,"HUMAN_OBSERVATION",1977,5,25,"1977-05-25","WGS84"
"1364",6015,"Geranium lucidum",-3.32364,51.466039,"fpwktinv","GBR","PRESENT",70.7,"SEWBReC",NA,"HUMAN_OBSERVATION",1977,5,15,"1977-05-15","WGS84"
"1365",6016,"Geranium lucidum",11.99921,57.860921,"cdround,gass84","SWE","PRESENT",200,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1977,6,13,"1977-06-13","WGS84"
"1366",6017,"Geranium lucidum",-1.661394,42.810533,"gass84,osiic,colmano,inmafu","ESP","PRESENT",1000,"PAMP",NA,"PRESERVED_SPECIMEN",1977,6,19,"1977-06-19","WGS84"
"1367",6018,"Geranium lucidum",-2.833128,55.561295,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1977,6,26,"1977-06-26","WGS84"
"1368",6019,"Geranium lucidum",-2.941732,51.306077,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1977,6,16,"1977-06-16","WGS84"
"1369",6021,"Geranium lucidum",-2.167978,51.748077,"fpwktinv","GBR","PRESENT",707.1,"Gloucestershire Centre for Environmental Records",NA,"HUMAN_OBSERVATION",1977,7,30,"1977-07-30","WGS84"
"1370",6023,"Geranium lucidum",-3.184951,51.835283,"fpwktinv","GBR","PRESENT",70.7,"SEWBReC",NA,"HUMAN_OBSERVATION",1977,7,9,"1977-07-09","WGS84"
"1371",6025,"Geranium lucidum",-2.678554,51.746686,"fpwktinv","GBR","PRESENT",70.7,"SEWBReC",NA,"HUMAN_OBSERVATION",1977,11,10,"1977-11-10","WGS84"
"1372",6026,"Geranium lucidum",12.152894,58.608422,"cdround,gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1977,12,25,"1977-12-25","WGS84"
"1373",6027,"Geranium lucidum",12.47627,58.783512,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1977,12,31,"1977-01-01","WGS84"
"1374",6028,"Geranium lucidum",12.3957,58.772332,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1977,12,31,"1977-01-01","WGS84"
"1375",6033,"Geranium lucidum",14.152239,57.849149,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1977,12,31,"1977-01-01","WGS84"
"1376",6034,"Geranium lucidum",14.148618,57.854488,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1977,12,31,"1977-01-01","WGS84"
"1377",6035,"Geranium lucidum",14.314241,57.922997,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1977,12,31,"1977-01-01","WGS84"
"1378",6036,"Geranium lucidum",14.127059,57.811101,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1977,12,31,"1977-01-01","WGS84"
"1379",6038,"Geranium lucidum",-3.975516,56.455855,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1977,1,1,"1977-01-01","WGS84"
"1380",6039,"Geranium lucidum",-3.362357,56.643798,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1977,1,1,"1977-01-01","WGS84"
"1381",6040,"Geranium lucidum",-2.582136,52.412065,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1977,1,1,"1977-01-01","WGS84"
"1382",6041,"Geranium lucidum",-2.421455,52.520628,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1977,1,1,"1977-01-01","WGS84"
"1383",6042,"Geranium lucidum",-2.525474,52.592131,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1977,1,1,"1977-01-01","WGS84"
"1384",6043,"Geranium lucidum",-3.166099,52.812307,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1977,1,1,"1977-01-01","WGS84"
"1385",6044,"Geranium lucidum",-1.212372,51.68307,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1977,1,1,"1977-01-01","WGS84"
"1386",6045,"Geranium lucidum",12.123852,58.54417,"cdround,gass84","SWE","PRESENT",75,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,2,8,"1976-02-08","WGS84"
"1387",6046,"Geranium lucidum",12.132314,58.550235,"cdround,gass84","SWE","PRESENT",75,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,2,29,"1976-02-29","WGS84"
"1388",6047,"Geranium lucidum",12.374823,58.454072,"cdround,gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,3,13,"1976-03-13","WGS84"
"1389",6048,"Geranium lucidum",12.465616,58.505165,"cdround,gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,3,8,"1976-03-08","WGS84"
"1390",6051,"Geranium lucidum",-7.737425,54.525448,"fpwktinv","GBR","PRESENT",70.7,"CEDaR",NA,"HUMAN_OBSERVATION",1976,4,27,"1976-04-27","WGS84"
"1391",6052,"Geranium lucidum",-7.715072,54.519558,"fpwktinv","GBR","PRESENT",707.1,"CEDaR",NA,"HUMAN_OBSERVATION",1976,4,26,"1976-04-26","WGS84"
"1392",6053,"Geranium lucidum",14.689036,58.334438,"cdround,gass84","SWE","PRESENT",250,"<U+FFFD>sterg<U+FFFD>tlands flora",NA,"HUMAN_OBSERVATION",1976,5,15,"1976-05-15","WGS84"
"1393",6054,"Geranium lucidum",14.666857,58.303946,"gass84","SWE","PRESENT",150,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,5,23,"1976-05-23","WGS84"
"1394",6055,"Geranium lucidum",-3.000453,52.705941,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1976,5,4,"1976-05-04","WGS84"
"1395",6056,"Geranium lucidum",-3.715016,56.850141,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1976,6,20,"1976-06-20","WGS84"
"1396",6057,"Geranium lucidum",-2.970658,52.697198,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1976,6,18,"1976-06-18","WGS84"
"1397",6058,"Geranium lucidum",12.130365,58.560601,"cdround,gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,7,16,"1976-07-16","WGS84"
"1398",6059,"Geranium lucidum",16.457468,57.271012,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1976,8,2,"1976-08-02","WGS84"
"1399",6060,"Geranium lucidum",-3.947289,55.310039,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1976,8,5,"1976-08-05","WGS84"
"1400",6064,"Geranium lucidum",15.058594,59.047327,"cdround,gass84","SWE","PRESENT",500,"L<U+FFFD>nsstyrelsen <U+FFFD>rebro",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1401",6065,"Geranium lucidum",15.395705,59.12244,"cdround,gass84","SWE","PRESENT",500,"L<U+FFFD>nsstyrelsen <U+FFFD>rebro",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1402",6066,"Geranium lucidum",12.525569,58.553469,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1403",6067,"Geranium lucidum",12.458357,59.082137,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1404",6068,"Geranium lucidum",12.427743,58.489214,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1405",6070,"Geranium lucidum",12.410747,58.47537,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1406",6073,"Geranium lucidum",12.534256,58.917422,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1407",6074,"Geranium lucidum",12.563775,58.895256,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1408",6075,"Geranium lucidum",12.328874,58.698395,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1409",6077,"Geranium lucidum",12.169801,58.580102,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1410",6079,"Geranium lucidum",12.468122,58.747724,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1411",6080,"Geranium lucidum",14.274966,57.814766,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1976,12,31,"1976-01-01","WGS84"
"1412",6082,"Geranium lucidum",-3.008424,52.409196,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1976,1,1,"1976-01-01","WGS84"
"1413",6083,"Geranium lucidum",-2.132447,54.642092,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1976,1,1,"1976-01-01","WGS84"
"1414",6085,"Geranium lucidum",-3.492334,51.495935,"fpwktinv","GBR","PRESENT",707.1,"SEWBReC",NA,"HUMAN_OBSERVATION",1975,2,8,"1975-02-08","WGS84"
"1415",6086,"Geranium lucidum",17.420408,58.996063,"cdround,gass84","SWE","PRESENT",25,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,4,28,"1975-04-28","WGS84"
"1416",6087,"Geranium lucidum",-4.447638,57.269275,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1975,4,23,"1975-04-23","WGS84"
"1417",6088,"Geranium lucidum",14.678544,58.205533,"gass84","SWE","PRESENT",250,"<U+FFFD>sterg<U+FFFD>tlands flora",NA,"HUMAN_OBSERVATION",1975,5,17,"1975-05-17","WGS84"
"1418",6092,"Geranium lucidum",16.601693,58.203232,"gass84","SWE","PRESENT",100,"<U+FFFD>sterg<U+FFFD>tlands flora",NA,"HUMAN_OBSERVATION",1975,5,3,"1975-05-03","WGS84"
"1419",6093,"Geranium lucidum",5.6251,60.2612,"incomis,inmafu","NOR","PRESENT",100,"BG",NA,"PRESERVED_SPECIMEN",1975,5,21,"1975-05-21","WGS84"
"1420",6094,"Geranium lucidum",14.668689,58.309558,"gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,5,4,"1975-05-04","WGS84"
"1421",6095,"Geranium lucidum",-3.3684,52.236099,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1975,5,28,"1975-05-28","WGS84"
"1422",6096,"Geranium lucidum",-3.346055,56.621065,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1975,5,24,"1975-05-24","WGS84"
"1423",6097,"Geranium lucidum",-5.20719,36.48635,"gass84,osiic,colmano,inmafu","ESP","PRESENT",1000,"MGC",NA,"PRESERVED_SPECIMEN",1975,6,11,"1975-06-11","WGS84"
"1424",6098,"Geranium lucidum",17.644197,59.036273,"cdround,gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,6,15,"1975-06-15","WGS84"
"1425",6099,"Geranium lucidum",17.377119,59.001444,"cdround,gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,6,16,"1975-06-16","WGS84"
"1426",6100,"Geranium lucidum",16.41576,58.67238,"cdround,gass84","SWE","PRESENT",500,"<U+FFFD>sterg<U+FFFD>tlands flora",NA,"HUMAN_OBSERVATION",1975,6,21,"1975-06-21","WGS84"
"1427",6101,"Geranium lucidum",8.1642,62.8875,"gass84,incomis,inmafu","NOR","PRESENT",707,"TRH",NA,"PRESERVED_SPECIMEN",1975,6,15,"1975-06-15","WGS84"
"1428",6103,"Geranium lucidum",-4.318488,57.32564,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1975,6,11,"1975-06-11","WGS84"
"1429",6104,"Geranium lucidum",6.917824427,61.85059635,"cdrep,incomis,inmafu","NOR","PRESENT",707,"O",NA,"PRESERVED_SPECIMEN",1975,7,9,"1975-07-09","WGS84"
"1430",6105,"Geranium lucidum",15.747512,57.957958,"cdround,gass84","SWE","PRESENT",250,"<U+FFFD>sterg<U+FFFD>tlands flora",NA,"HUMAN_OBSERVATION",1975,7,4,"1950-01-01","WGS84"
"1431",6106,"Geranium lucidum",7.114659,60.831571,"cdround","NOR","PRESENT",1000,"NTNU-VM",NA,"HUMAN_OBSERVATION",1975,8,30,"1975-08-30","WGS84"
"1432",6107,"Geranium lucidum",7.099128,60.757639,"cdround","NOR","PRESENT",1000,"NTNU-VM",NA,"HUMAN_OBSERVATION",1975,8,31,"1975-08-31","WGS84"
"1433",6108,"Geranium lucidum",-4.434629,57.323445,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1975,8,19,"1975-08-19","WGS84"
"1434",6110,"Geranium lucidum",12.345933,58.768308,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,12,31,"1975-01-01","WGS84"
"1435",6111,"Geranium lucidum",12.328147,58.778344,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,12,31,"1975-01-01","WGS84"
"1436",6112,"Geranium lucidum",12.360693,58.750287,"cdround,gass84","SWE","PRESENT",250,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,12,31,"1975-01-01","WGS84"
"1437",6113,"Geranium lucidum",12.363163,58.742714,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,12,31,"1975-01-01","WGS84"
"1438",6114,"Geranium lucidum",12.326871,58.417108,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,12,31,"1975-01-01","WGS84"
"1439",6115,"Geranium lucidum",12.355958,58.731739,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,12,31,"1975-01-01","WGS84"
"1440",6116,"Geranium lucidum",12.298251,58.678516,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,12,31,"1975-01-01","WGS84"
"1441",6118,"Geranium lucidum",12.152625,58.571278,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1975,12,31,"1975-01-01","WGS84"
"1442",6119,"Geranium lucidum",14.292439,57.879635,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1975,12,31,"1975-01-01","WGS84"
"1443",6120,"Geranium lucidum",15.228905,58.025922,"cdround,gass84","SWE","PRESENT",250,"<U+FFFD>sterg<U+FFFD>tlands flora",NA,"HUMAN_OBSERVATION",1975,12,31,"1975-01-01","WGS84"
"1444",6121,"Geranium lucidum",14.957596,58.278913,"gass84","SWE","PRESENT",500,"<U+FFFD>sterg<U+FFFD>tlands flora",NA,"HUMAN_OBSERVATION",1975,12,31,"1973-01-01","WGS84"
"1445",6122,"Geranium lucidum",15.942581,57.973072,"gass84","SWE","PRESENT",250,"<U+FFFD>sterg<U+FFFD>tlands flora",NA,"HUMAN_OBSERVATION",1975,12,31,"1975-01-01","WGS84"
"1446",6123,"Geranium lucidum",-3.166979,55.644836,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1975,1,1,"1975-01-01","WGS84"
"1447",6124,"Geranium lucidum",-2.781382,55.430445,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1975,1,1,"1975-01-01","WGS84"
"1448",6125,"Geranium lucidum",-2.210789,54.660404,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1975,1,1,"1975-01-01","WGS84"
"1449",6126,"Geranium lucidum",-3.66384,57.174284,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1974,6,7,"1974-06-07","WGS84"
"1450",6127,"Geranium lucidum",-3.485225,57.257383,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1974,6,23,"1974-06-23","WGS84"
"1451",6128,"Geranium lucidum",-2.127591,54.080402,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1974,6,21,"1974-06-21","WGS84"
"1452",6129,"Geranium lucidum",-2.008375,54.101141,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1974,6,22,"1974-06-22","WGS84"
"1453",6132,"Geranium lucidum",-2.198562,54.218713,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1974,6,13,"1974-06-13","WGS84"
"1454",6133,"Geranium lucidum",-2.18432,54.119874,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1974,6,12,"1974-06-12","WGS84"
"1455",6134,"Geranium lucidum",-2.074095,54.080447,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1974,6,21,"1974-06-21","WGS84"
"1456",6135,"Geranium lucidum",6.9985,61.8173,"incomis,inmafu","NOR","PRESENT",71,"O",NA,"PRESERVED_SPECIMEN",1974,7,27,"1974-07-27","WGS84"
"1457",6136,"Geranium lucidum",-4.201235,57.031219,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1974,8,11,"1974-08-11","WGS84"
"1458",6137,"Geranium lucidum",15.327918,57.904888,"gass84","SWE","PRESENT",250,"<U+FFFD>sterg<U+FFFD>tlands flora",NA,"HUMAN_OBSERVATION",1974,9,13,"1974-09-13","WGS84"
"1459",6138,"Geranium lucidum",11.944575,58.924053,"gass84","SWE","PRESENT",250,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1974,12,31,"1974-01-01","WGS84"
"1460",6140,"Geranium lucidum",12.357351,58.775261,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1974,12,31,"1974-01-01","WGS84"
"1461",6141,"Geranium lucidum",12.327365,58.806895,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1974,12,31,"1974-01-01","WGS84"
"1462",6142,"Geranium lucidum",12.397883,58.753521,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1974,12,31,"1974-01-01","WGS84"
"1463",6143,"Geranium lucidum",12.492062,58.779429,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1974,12,31,"1974-01-01","WGS84"
