"","field_1","species","decimallon","decimallat","issues","countryCod","individual","occurrence","coordinate","institutio","gbifID","references","basisOfRec","year","month","day","eventDate","geodeticDa"
"544",13668,"Pilosella officinarum",6.916499,58.476986,"gass84,colmano,inmafu","NOR",NA,"PRESENT",583,"O",22976221,NA,"HUMAN_OBSERVATION",1999,8,19,"00:00.0","WGS84"
"545",13669,"Pilosella officinarum",6.902121,58.473607,"gass84,colmano,inmafu","NOR",NA,"PRESENT",495,"O",22976223,NA,"HUMAN_OBSERVATION",1999,8,19,"00:00.0","WGS84"
"546",13670,"Pilosella officinarum",6.929127,58.46641,"gass84,colmano,inmafu","NOR",NA,"PRESENT",539,"O",22976226,NA,"HUMAN_OBSERVATION",1999,8,19,"00:00.0","WGS84"
"547",13671,"Pilosella officinarum",6.941731,58.397436,"gass84,colmano,inmafu","NOR",NA,"PRESENT",283,"O",22976229,NA,"HUMAN_OBSERVATION",1999,8,20,"00:00.0","WGS84"
"548",13672,"Pilosella officinarum",6.91612,58.410947,"gass84,colmano,inmafu","NOR",NA,"PRESENT",430,"O",22976231,NA,"HUMAN_OBSERVATION",1999,8,20,"00:00.0","WGS84"
"549",13673,"Pilosella officinarum",6.916697,58.444647,"gass84,colmano,inmafu","NOR",NA,"PRESENT",412,"O",22976233,NA,"HUMAN_OBSERVATION",1999,8,20,"00:00.0","WGS84"
"550",13674,"Pilosella officinarum",6.922151,58.439345,"elmms,gass84,colmano,inmafu","NOR",NA,"PRESENT",510,"O",22976236,NA,"HUMAN_OBSERVATION",1999,8,20,"00:00.0","WGS84"
"551",13675,"Pilosella officinarum",6.999873,58.458549,"gass84,colmano,inmafu","NOR",NA,"PRESENT",583,"O",22976238,NA,"HUMAN_OBSERVATION",1999,8,21,"00:00.0","WGS84"
"552",13676,"Pilosella officinarum",6.997814,58.449533,"gass84,colmano,inmafu","NOR",NA,"PRESENT",522,"O",22976240,NA,"HUMAN_OBSERVATION",1999,8,21,"00:00.0","WGS84"
"553",13677,"Pilosella officinarum",6.993326,58.332671,"gass84,colmano,inmafu","NOR",NA,"PRESENT",707,"O",22976243,NA,"HUMAN_OBSERVATION",1999,8,21,"00:00.0","WGS84"
"554",13678,"Pilosella officinarum",8.11551,58.533967,"gass84,colmano,inmafu","NOR",NA,"PRESENT",707,"O",22976245,NA,"HUMAN_OBSERVATION",1999,8,22,"00:00.0","WGS84"
"555",13679,"Pilosella officinarum",9.04335,58.869304,"gass84,colmano,inmafu","NOR",NA,"PRESENT",707,"O",22976247,NA,"HUMAN_OBSERVATION",1999,8,22,"00:00.0","WGS84"
"556",13680,"Pilosella officinarum",7.582234,59.24101,"elmms,gass84,colmano,inmafu","NOR",NA,"PRESENT",50,"KMN",186907704,NA,"HUMAN_OBSERVATION",1999,8,19,"00:00.0","WGS84"
"557",13681,"Pilosella officinarum",7.638133,59.070058,"gass84,colmano,inmafu","NOR",NA,"PRESENT",50,"KMN",186907706,NA,"HUMAN_OBSERVATION",1999,8,9,"00:00.0","WGS84"
"558",13682,"Pilosella officinarum",7.391082,59.279204,"gass84,colmano,inmafu","NOR",NA,"PRESENT",50,"KMN",186907708,NA,"HUMAN_OBSERVATION",1999,8,8,"00:00.0","WGS84"
"559",13683,"Pilosella officinarum",10.36324,59.797085,"gass84,colmano,inmafu","NOR",NA,"PRESENT",500,"O",191256446,NA,"HUMAN_OBSERVATION",1999,8,8,"00:00.0","WGS84"
"560",13684,"Pilosella officinarum",10.845648,60.140585,"gass84,colmano,inmafu","NOR",NA,"PRESENT",707,"O",191264587,NA,"HUMAN_OBSERVATION",1999,8,5,"00:00.0","WGS84"
"561",13687,"Pilosella officinarum",2.66237,51.11282,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869823808,NA,"HUMAN_OBSERVATION",1999,8,1,"00:00.0","WGS84"
"562",13689,"Pilosella officinarum",4.87548,51.07009,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869824434,NA,"HUMAN_OBSERVATION",1999,8,1,"00:00.0","WGS84"
"563",13690,"Pilosella officinarum",3.38033,50.93221,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869824445,NA,"HUMAN_OBSERVATION",1999,8,1,"00:00.0","WGS84"
"564",13691,"Pilosella officinarum",10.346459,56.255153,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342557400,NA,"HUMAN_OBSERVATION",1999,8,3,"00:00.0","WGS84"
"565",13692,"Pilosella officinarum",7.72009,62.86581,"colmano,inmano","NOR",NA,"PRESENT",50,"JBJordal",1562824372,NA,"HUMAN_OBSERVATION",1999,8,23,"00:00.0","WGS84"
"566",13694,"Pilosella officinarum",7.0882,58.5529,"incomis,inmafu","NOR",NA,"PRESENT",71,"O",1702003020,NA,"PRESERVED_SPECIMEN",1999,8,17,"00:00.0","WGS84"
"567",13695,"Pilosella officinarum",8.4374,60.9244,"incomis,inmafu","NOR",NA,"PRESENT",707,"O",1702201584,NA,"PRESERVED_SPECIMEN",1999,8,10,"00:00.0","WGS84"
"568",13696,"Pilosella officinarum",-6.17,42.773,"gass84,osiic,colmafu,inmafu","ESP",1,"PRESENT",707,"LEB",1851409146,NA,"PRESERVED_SPECIMEN",1999,8,5,"00:00.0","WGS84"
"569",13697,"Pilosella officinarum",11.748051,58.228163,"gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3049279632,NA,"HUMAN_OBSERVATION",1999,8,4,"00:00.0","WGS84"
"570",13698,"Pilosella officinarum",11.42622,58.548787,"cdround,gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3049280602,NA,"HUMAN_OBSERVATION",1999,8,8,"00:00.0","WGS84"
"571",13699,"Pilosella officinarum",11.747583,58.8085,"gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3049294748,NA,"HUMAN_OBSERVATION",1999,8,10,"00:00.0","WGS84"
"572",13700,"Pilosella officinarum",12.01273,58.066096,"cdround,gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3049378756,NA,"HUMAN_OBSERVATION",1999,8,29,"00:00.0","WGS84"
"573",13701,"Pilosella officinarum",11.738969,58.806611,"cdround,gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3049711887,NA,"HUMAN_OBSERVATION",1999,8,10,"00:00.0","WGS84"
"574",13702,"Pilosella officinarum",11.98296,57.932194,"gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3049798594,NA,"HUMAN_OBSERVATION",1999,8,22,"00:00.0","WGS84"
"575",13704,"Pilosella officinarum",11.682438,58.689045,"cdround,gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3050181022,NA,"HUMAN_OBSERVATION",1999,8,28,"00:00.0","WGS84"
"576",13705,"Pilosella officinarum",11.689597,58.780416,"cdround,gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3050183762,NA,"HUMAN_OBSERVATION",1999,8,30,"00:00.0","WGS84"
"577",13706,"Pilosella officinarum",11.830992,58.2421,"gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3078567332,NA,"HUMAN_OBSERVATION",1999,8,3,"00:00.0","WGS84"
"578",13707,"Pilosella officinarum",8.444182,58.385368,"gass84,colmano,inmafu","NOR",NA,"PRESENT",391,"O",22976249,NA,"HUMAN_OBSERVATION",1999,9,23,"00:00.0","WGS84"
"579",13708,"Pilosella officinarum",8.126977,58.534872,"elmms,gass84,colmano,inmafu","NOR",NA,"PRESENT",364,"O",22976252,NA,"HUMAN_OBSERVATION",1999,9,24,"00:00.0","WGS84"
"580",13709,"Pilosella officinarum",3.02996,51.24341,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869820782,NA,"HUMAN_OBSERVATION",1999,9,1,"00:00.0","WGS84"
"581",13711,"Pilosella officinarum",4.23311,51.18796,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869821855,NA,"HUMAN_OBSERVATION",1999,9,1,"00:00.0","WGS84"
"582",13713,"Pilosella officinarum",6.906198,62.846228,"elmms,gass84,colmano,inmano","NOR",NA,"PRESENT",30,"JBJordal",1041990700,NA,"HUMAN_OBSERVATION",1999,9,1,"00:00.0","WGS84"
"583",13714,"Pilosella officinarum",8.096536,62.898789,"elmms,gass84,colmano,inmano","NOR",NA,"PRESENT",50,"JBJordal",1041990719,NA,"HUMAN_OBSERVATION",1999,9,3,"00:00.0","WGS84"
"584",13715,"Pilosella officinarum",9.037972,55.157274,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342556619,NA,"HUMAN_OBSERVATION",1999,9,5,"00:00.0","WGS84"
"585",13716,"Pilosella officinarum",8.98792,62.51772,"colmano,inmano","NOR",NA,"PRESENT",70,"JBJordal",1562838856,NA,"HUMAN_OBSERVATION",1999,9,17,"00:00.0","WGS84"
"586",13717,"Pilosella officinarum",6.23344,62.4669,"colmano,inmano","NOR",NA,"PRESENT",100,"JBJordal",1562847822,NA,"HUMAN_OBSERVATION",1999,9,19,"00:00.0","WGS84"
"587",13718,"Pilosella officinarum",6.32757,62.48691,"colmano,inmano","NOR",NA,"PRESENT",70,"JBJordal",1562847838,NA,"HUMAN_OBSERVATION",1999,9,25,"00:00.0","WGS84"
"588",13719,"Pilosella officinarum",6.34479,62.48689,"colmano,inmano","NOR",NA,"PRESENT",100,"JBJordal",1562847953,NA,"HUMAN_OBSERVATION",1999,9,25,"00:00.0","WGS84"
"589",13720,"Pilosella officinarum",6.31006,62.48393,"colmano,inmano","NOR",NA,"PRESENT",50,"JBJordal",1562848071,NA,"HUMAN_OBSERVATION",1999,9,25,"00:00.0","WGS84"
"590",13721,"Pilosella officinarum",6.26834,62.46668,"colmano,inmano","NOR",NA,"PRESENT",70,"JBJordal",1562848172,NA,"HUMAN_OBSERVATION",1999,9,24,"00:00.0","WGS84"
"591",13722,"Pilosella officinarum",6.40241,62.47486,"colmano,inmano","NOR",NA,"PRESENT",100,"JBJordal",1562848241,NA,"HUMAN_OBSERVATION",1999,9,19,"00:00.0","WGS84"
"592",13723,"Pilosella officinarum",6.32181,62.4336,"colmano,inmano","NOR",NA,"PRESENT",50,"JBJordal",1562848301,NA,"HUMAN_OBSERVATION",1999,9,18,"00:00.0","WGS84"
"593",13724,"Pilosella officinarum",6.31098,62.43654,"colmano,inmano","NOR",NA,"PRESENT",70,"JBJordal",1562848349,NA,"HUMAN_OBSERVATION",1999,9,24,"00:00.0","WGS84"
"594",13725,"Pilosella officinarum",10.0922,59.682,"incomis,inmafu","NOR",NA,"PRESENT",707,"O",1702021816,NA,"PRESERVED_SPECIMEN",1999,9,3,"00:00.0","WGS84"
"595",13726,"Pilosella officinarum",15.91583,49.37028,"colmano,inmafu","CZE",NA,"PRESENT",800,"BRNU",2454898476,NA,"PRESERVED_SPECIMEN",1999,9,1,"00:00.0","WGS84"
"596",13727,"Pilosella officinarum",8.049597,62.780578,"cdround","NOR",1,"PRESENT",1000,"NTNU-VM",2465875626,NA,"HUMAN_OBSERVATION",1999,9,26,"00:00.0","WGS84"
"597",13729,"Pilosella officinarum",9.360034,62.576885,"cdround","NOR",1,"PRESENT",1000,"NTNU-VM",2466033782,NA,"HUMAN_OBSERVATION",1999,9,17,"00:00.0","WGS84"
"598",13730,"Pilosella officinarum",11.607276,58.140546,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",3000346452,NA,"HUMAN_OBSERVATION",1999,9,18,"00:00.0","WGS84"
"599",13732,"Pilosella officinarum",11.78101,57.748429,"gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3050448059,NA,"HUMAN_OBSERVATION",1999,9,11,"00:00.0","WGS84"
"600",13733,"Pilosella officinarum",11.592741,58.685511,"cdround,gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3078133352,NA,"HUMAN_OBSERVATION",1999,9,14,"00:00.0","WGS84"
"601",13734,"Pilosella officinarum",3.20517,51.11041,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869821815,NA,"HUMAN_OBSERVATION",1999,10,1,"00:00.0","WGS84"
"602",13736,"Pilosella officinarum",8.01447,62.92327,"colmano,inmano","NOR",NA,"PRESENT",50,"JBJordal",1562823744,NA,"HUMAN_OBSERVATION",1999,10,4,"00:00.0","WGS84"
"603",13738,"Pilosella officinarum",14.94389,49.06139,"colmano,inmafu","CZE",NA,"PRESENT",300,"BRNU",2454898712,NA,"PRESERVED_SPECIMEN",1999,10,2,"00:00.0","WGS84"
"604",13739,"Pilosella officinarum",11.868263,58.032044,"cdround,gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3049280022,NA,"HUMAN_OBSERVATION",1999,10,6,"00:00.0","WGS84"
"605",13740,"Pilosella officinarum",11.874309,58.06333,"gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3049399917,NA,"HUMAN_OBSERVATION",1999,10,3,"00:00.0","WGS84"
"606",13741,"Pilosella officinarum",9.367425,59.746618,"cdround,gass84","NOR",NA,"PRESENT",100,"nbf",2404212436,NA,"HUMAN_OBSERVATION",1999,11,8,"00:00.0","WGS84"
"607",13742,"Pilosella officinarum",175.985,-39.1907,"gass84","NZL",NA,"PRESENT",50,"Landcare Research",1312378030,NA,"HUMAN_OBSERVATION",1999,12,1,"1999-12-01","WGS84"
"608",13743,"Pilosella officinarum",17.831999,60.53583,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1669305122,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"609",13744,"Pilosella officinarum",18.01963,60.454739,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1669305141,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"610",13745,"Pilosella officinarum",17.840937,60.445919,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1669305148,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"611",13746,"Pilosella officinarum",17.622952,60.44727,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1669305151,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"612",13747,"Pilosella officinarum",17.245749,60.38186,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1669305165,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"613",13748,"Pilosella officinarum",17.762199,60.405799,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1669305190,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"614",13749,"Pilosella officinarum",17.48904,60.247044,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1669305199,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"615",13750,"Pilosella officinarum",17.816449,60.137444,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1801581842,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"616",13751,"Pilosella officinarum",17.857924,59.791133,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1801581869,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"617",13752,"Pilosella officinarum",17.633354,60.08174,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1801581878,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"618",13753,"Pilosella officinarum",17.622404,60.04598,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1801581890,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"619",13754,"Pilosella officinarum",18.278866,60.349613,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836277453,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"620",13755,"Pilosella officinarum",18.327339,60.273273,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836277462,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"621",13756,"Pilosella officinarum",18.53953,60.194535,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836283687,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"622",13757,"Pilosella officinarum",18.124472,60.395491,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836295048,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"623",13758,"Pilosella officinarum",18.004547,60.393037,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836295058,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"624",13759,"Pilosella officinarum",17.723338,60.146008,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836306683,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"625",13760,"Pilosella officinarum",18.167654,60.089441,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836308286,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"626",13761,"Pilosella officinarum",18.230725,60.042504,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836308351,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"627",13762,"Pilosella officinarum",17.937066,60.248689,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836312014,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"628",13763,"Pilosella officinarum",17.903774,60.236646,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836312032,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"629",13764,"Pilosella officinarum",17.803576,60.251662,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836312041,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"630",13765,"Pilosella officinarum",18.104853,60.400324,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836313054,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"631",13766,"Pilosella officinarum",18.140759,60.039637,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836317010,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"632",13767,"Pilosella officinarum",18.045923,60.096948,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836317033,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"633",13768,"Pilosella officinarum",18.348027,60.283654,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836321424,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"634",13769,"Pilosella officinarum",18.368544,60.314691,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836321444,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"635",13770,"Pilosella officinarum",18.230716,60.262505,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836321468,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"636",13771,"Pilosella officinarum",18.094873,60.180512,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836321863,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"637",13772,"Pilosella officinarum",18.012407,60.160364,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836330452,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"638",13773,"Pilosella officinarum",18.236923,60.126801,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836333839,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"639",13774,"Pilosella officinarum",18.010557,60.240302,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836340610,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"640",13775,"Pilosella officinarum",18.052265,60.269232,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836340640,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"641",13776,"Pilosella officinarum",17.974561,60.214859,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836340653,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"642",13777,"Pilosella officinarum",17.604105,60.599241,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836354100,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"643",13778,"Pilosella officinarum",16.776936,60.043222,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836981818,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"644",13779,"Pilosella officinarum",16.77399,60.003751,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837018980,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"645",13780,"Pilosella officinarum",16.69669,59.995315,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837499609,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"646",13781,"Pilosella officinarum",16.653184,59.90584,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837499645,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"647",13782,"Pilosella officinarum",16.657173,59.921971,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837499653,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"648",13783,"Pilosella officinarum",16.778392,59.909466,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837499660,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"649",13784,"Pilosella officinarum",16.675319,59.795286,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837501811,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"650",13785,"Pilosella officinarum",16.696034,59.837339,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837501846,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"651",13786,"Pilosella officinarum",16.715671,59.838102,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837501851,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"652",13787,"Pilosella officinarum",16.745531,59.821737,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837501873,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"653",13788,"Pilosella officinarum",16.868403,59.649346,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837644766,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"654",13789,"Pilosella officinarum",17.488061,59.662616,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837689595,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"655",13791,"Pilosella officinarum",18.548522,59.977917,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1844700684,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"656",13792,"Pilosella officinarum",18.111132,59.458284,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2005210861,NA,"HUMAN_OBSERVATION",1999,12,31,"00:00.0","WGS84"
"657",13793,"Pilosella officinarum",12.97,47.74,NA,"AUT",NA,"PRESENT",100,"Biodiversit<U+FFFD>tsdatenbank Salzburg",3010933460,NA,"LITERATURE",1999,1,1,"1999-01-01","WGS84"
"658",13795,"Pilosella officinarum",4.37613,51.09815,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869823240,NA,"HUMAN_OBSERVATION",1998,1,1,"00:00.0","WGS84"
"659",13796,"Pilosella officinarum",3.60423,51.15861,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869821837,NA,"HUMAN_OBSERVATION",1998,4,1,"00:00.0","WGS84"
"660",13801,"Pilosella officinarum",8.943947,55.058419,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342556553,NA,"HUMAN_OBSERVATION",1998,4,28,"00:00.0","WGS84"
"661",13802,"Pilosella officinarum",10.33659,56.434967,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342557427,NA,"HUMAN_OBSERVATION",1998,4,17,"00:00.0","WGS84"
"662",13803,"Pilosella officinarum",11.658873,55.622685,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342557859,NA,"HUMAN_OBSERVATION",1998,4,22,"00:00.0","WGS84"
"663",13804,"Pilosella officinarum",11.892802,55.56345,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342557913,NA,"HUMAN_OBSERVATION",1998,4,23,"00:00.0","WGS84"
"664",13806,"Pilosella officinarum",4.30461,51.206,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869821338,NA,"HUMAN_OBSERVATION",1998,5,1,"00:00.0","WGS84"
"665",13808,"Pilosella officinarum",4.51936,51.24187,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869821373,NA,"HUMAN_OBSERVATION",1998,5,1,"00:00.0","WGS84"
"666",13809,"Pilosella officinarum",5.54711,51.11024,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869821388,NA,"HUMAN_OBSERVATION",1998,5,1,"00:00.0","WGS84"
"667",13813,"Pilosella officinarum",5.48524,50.91306,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869824297,NA,"HUMAN_OBSERVATION",1998,5,1,"00:00.0","WGS84"
"668",13815,"Pilosella officinarum",3.49747,50.75334,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869824510,NA,"HUMAN_OBSERVATION",1998,5,1,"00:00.0","WGS84"
"669",13817,"Pilosella officinarum",5.04498,50.95237,"refuriiv","BEL",NA,"PRESENT",700,"INBO",869824608,NA,"HUMAN_OBSERVATION",1998,5,1,"00:00.0","WGS84"
"670",13818,"Pilosella officinarum",8.256407,55.828954,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342556259,NA,"HUMAN_OBSERVATION",1998,5,27,"00:00.0","WGS84"
"671",13819,"Pilosella officinarum",9.05489,56.04683,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342556660,NA,"HUMAN_OBSERVATION",1998,5,23,"00:00.0","WGS84"
"672",13820,"Pilosella officinarum",9.623558,56.46755,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342556950,NA,"HUMAN_OBSERVATION",1998,5,12,"00:00.0","WGS84"
"673",13821,"Pilosella officinarum",9.911527,56.96889,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342557187,NA,"HUMAN_OBSERVATION",1998,5,3,"00:00.0","WGS84"
"674",13822,"Pilosella officinarum",10.001964,57.273649,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342557234,NA,"HUMAN_OBSERVATION",1998,5,30,"00:00.0","WGS84"
"675",13823,"Pilosella officinarum",10.125554,56.428075,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342557257,NA,"HUMAN_OBSERVATION",1998,5,3,"00:00.0","WGS84"
