"","Longitude","Latitude"
"720",-87.37493,32.90444
"721",-87.46651,32.95822
"722",-87.47625,32.97626
"723",-86.97567,32.80827
"724",-87.35793,32.85113
"725",-87.11242,32.80252
"726",-87.0414,32.73577
"727",-83.58861,33.15585
"728",-84.38211,30.41932
"729",-92.70615,31.28979
"730",-84.40386,30.39933
"731",-84.98508,30.27651
"732",-92.15511,35.96341
"733",-92.18475,35.97689
"734",-85.49731,33.92649
"735",-92.06928,36.04481
"736",-84.36478,37.10876
"737",-82.99864,35.84186
"738",-83.13237,35.81917
"739",-83.11978,35.84435
"740",-82.01443,35.78564
"741",-82.35211,34.10475
"742",-90.67545,34.68452
"743",-93.77167,34.4545
"744",-81.53988,34.56357
"745",-83.227,34.71387
"746",-88.68756,37.54253
"747",-87.23287,34.22529
"748",-88.52119,37.21298
"749",-83.20905,34.78756
"750",-81.45985,34.44067
"751",-85.15182,34.59959
"752",-85.10102,34.56398
"753",-91.21625,36.72989
"754",-83.54629,35.42236
"755",-91.18037,37.81194
"756",-81.69034,34.43794
"757",-82.3262,33.88352
"758",-82.29361,34.21028
"759",-90.47822,36.90594
"760",-87.35239,32.90344
"761",-87.47806,32.95575
"762",-91.19494,36.66276
"763",-87.17339,32.80356
"764",-84.29339,35.32295
"765",-83.20406,34.93609
"766",-84.45374,35.05098
"767",-87.33526,34.06552
"768",-84.48026,35.07382
"769",-87.43261,32.88628
"770",-87.52144,33.00035
"771",-83.02939,35.83523
"772",-83.62915,35.09283
"773",-84.07875,34.61873
"774",-84.37032,36.83843
"775",-87.99523,36.79603
"776",-82.34801,36.13801
"777",-84.18033,35.10903
"778",-83.91734,35.43803
"779",-94.37728,36.09065
"780",-84.51385,35.17077
"781",-84.46483,35.06845
"782",-84.5311,35.2236
"783",-87.30369,34.23076
"784",-87.31537,34.40997
"785",-82.40992,38.61354
"786",-84.04208,35.10038
"787",-84.36706,35.14816
"788",-84.57583,35.11685
"789",-84.2912,35.24387
"790",-92.55096,31.08238
"791",-83.22145,35.01188
"792",-82.92096,35.90198
"793",-83.41948,34.6989
"794",-84.19,35.12913
"795",-83.53351,37.02128
"796",-83.51136,35.18364
"797",-83.76127,33.30605
"798",-83.17274,34.91321
"799",-82.27485,34.17759
"800",-82.27784,34.16818
"801",-92.52508,31.65866
"802",-84.67939,34.93664
"803",-87.37439,34.10334
"804",-83.1393,34.84065
"805",-87.04775,32.88195
"806",-85.85659,33.38857
"807",-83.30333,34.81415
"808",-84.25497,34.8055
"809",-84.5533,35.0993
"810",-84.07753,34.59254
"811",-82.10699,33.93529
"812",-92.04919,36.93291
"813",-90.87142,36.66851
"814",-90.91722,36.71178
"815",-79.96199,33.28375
"816",-83.99339,34.91178
"817",-89.80363,34.00477
"818",-87.01863,32.82003
"819",-87.07054,32.70701
"820",-87.34847,33.01369
"821",-87.36298,33.01888
"822",-89.12063,34.70333
"823",-95.57133,30.5611
"824",-87.30208,32.903
"825",-87.41301,32.90264
"826",-87.26396,32.83212
"827",-87.29261,32.99496
"828",-87.00029,32.90251
"829",-87.41982,32.89113
"830",-87.45626,32.9544
"831",-87.42686,32.90717
"832",-87.44357,32.90754
"833",-86.94919,32.73003
"834",-84.40873,35.22801
"835",-89.78501,33.98917
"836",-82.41396,34.10245
"837",-84.48864,36.92451
"838",-85.61261,33.82673
"839",-84.67878,35.01743
"840",-92.53907,31.08251
"841",-87.49358,32.98833
"842",-83.62749,37.82387
"843",-91.17682,36.6513
"844",-82.34149,34.10919
"845",-85.143,34.57789
"846",-84.27713,34.83641
"847",-88.95062,33.21685
"848",-83.57505,37.82035
"849",-83.64457,37.8294
"850",-81.72703,34.6294
"851",-81.66349,34.62803
"852",-83.15588,34.86832
"853",-87.24001,34.19744
"854",-81.73179,34.64086
"855",-84.49224,35.19043
"856",-82.32119,33.95867
"857",-82.38681,33.93427
"858",-82.38419,33.97809
"859",-91.20298,36.64838
"860",-83.90617,35.46085
"861",-88.52686,37.56822
"862",-89.77894,33.99676
"863",-83.91167,34.7108
"864",-83.89684,34.68541
"865",-89.12617,34.7129
"866",-84.30738,35.1821
"867",-85.58777,32.45486
"868",-83.91418,35.36763
"869",-89.30108,37.6133
"870",-84.51364,34.87294
"871",-94.70582,33.83671
"872",-90.64885,34.63942
"873",-93.85902,36.67281
"874",-93.78333,36.63828
"875",-81.71958,34.45016
"876",-92.92191,35.82378
"877",-83.67125,37.84339
"878",-90.62868,34.62007
