"","Longitude","Latitude"
"997",-110.52321,42.56064
"998",-109.62225,41.38795
"999",-111.68803,42.61267
"1000",-109.41206,40.93001
"1001",-110.72877,42.9616
"1002",-112.17068,44.34813
"1003",-112.20416,44.39066
"1004",-112.65554,44.29779
"1005",-112.18375,44.41106
"1006",-112.49211,44.41083
"1007",-113.53011,45.6217
"1008",-116.3087,45.73397
"1009",-103.58559,43.79917
"1010",-106.02018,38.14765
"1011",-106.01057,38.28251
"1012",-105.99249,38.2861
"1013",-111.51186,42.22542
"1014",-113.71083,44.51859
"1015",-109.56497,41.32029
"1016",-109.58199,41.31566
"1017",-111.44724,42.70564
"1018",-112.56345,42.23634
"1019",-113.24769,44.14191
"1020",-113.97718,44.60279
"1021",-114.66736,45.34215
"1022",-103.37852,47.16475
"1023",-103.34917,46.98522
"1024",-103.51893,46.92673
"1025",-106.18269,38.15065
"1026",-105.51331,40.34614
"1027",-108.68993,37.49807
"1028",-106.92402,37.85033
"1029",-106.70206,37.72104
"1030",-106.71593,37.608
"1031",-111.04882,41.52087
"1032",-111.37642,41.85827
"1033",-111.14807,41.6696
"1034",-111.12269,41.65554
"1035",-111.09662,41.68347
"1036",-111.0851,41.72164
"1037",-114.14182,51.0025
"1038",-107.63189,39.98263
"1039",-106.01312,40.94746
"1040",-106.00105,40.94883
"1041",-113.45485,44.04415
"1042",-110.8242,43.06267
"1043",-110.34997,43.82889
"1044",-110.6686,43.5127
"1045",-112.72887,44.28331
"1046",-112.63975,44.366
"1047",-103.59922,46.77332
"1048",-110.41726,43.8488
"1049",-110.67141,43.35717
"1050",-113.32363,44.99812
"1051",-107.75492,39.86975
"1052",-112.7605,45.6669
"1053",-112.18843,44.37911
"1054",-111.18362,45.38122
"1055",-112.95499,45.23385
"1056",-110.27114,43.81599
"1057",-109.88601,45.6647
"1058",-110.48988,43.76953
"1059",-107.21765,41.18319
"1060",-112.20552,44.42357
"1061",-107.54878,40.0529
"1062",-113.44108,44.05335
"1063",-103.55113,47.08692
"1064",-107.25852,40.01736
"1065",-114.21862,45.3991
"1066",-114.08911,44.53246
"1067",-112.76954,42.27303
"1068",-112.1448,42.15189
"1069",-110.72245,43.39404
"1070",-105.95183,38.76706
"1071",-103.54003,47.22906
"1072",-103.56626,47.14249
"1073",-103.48172,47.06267
"1074",-103.54591,47.10347
"1075",-103.53213,47.11626
"1076",-103.54954,46.89931
"1077",-103.51246,46.91042
"1078",-103.50621,46.92005
"1079",-103.45375,46.90971
"1080",-103.61423,46.97155
"1081",-103.53896,46.92303
"1082",-103.51898,47.04316
"1083",-112.97832,44.06538
"1084",-103.40197,47.12155
"1085",-110.70749,42.97405
"1086",-103.63754,46.96637
"1087",-110.54868,42.37748
"1088",-103.5317,47.06722
"1089",-103.5087,47.03437
"1090",-103.45109,47.01437
"1091",-103.6483,47.24294
"1092",-114.04284,45.38957
"1093",-114.01897,45.40809
"1094",-114.03065,45.39713
"1095",-103.25186,46.86516
"1096",-103.64047,47.23026
"1097",-103.54766,46.88969
"1098",-103.47904,47.31424
"1099",-106.11192,38.18094
"1100",-106.39949,37.91068
"1101",-110.55354,42.38628
"1102",-112.88264,44.18103
"1103",-112.26322,44.43568
"1104",-112.22995,44.43378
"1105",-113.35038,44.32998
"1106",-112.80063,45.58692
"1107",-113.21526,44.65889
"1108",-110.42241,43.60462
"1109",-107.91908,40.09249
"1110",-107.8611,40.00139
"1111",-107.69241,40.17658
"1112",-107.9136,39.90949
"1113",-107.7673,39.89623
"1114",-107.68632,39.95707
"1115",-105.99221,38.03928
"1116",-105.97265,38.02656
"1117",-106.1249,38.06579
"1118",-106.02033,38.09236
"1119",-105.89667,38.17193
"1120",-106.18813,38.08507
"1121",-106.18339,37.86114
"1122",-106.21893,38.09907
"1123",-106.12391,37.99981
"1124",-106.15456,38.06646
"1125",-106.04024,38.06626
"1126",-106.14647,37.87165
"1127",-107.77034,39.90851
"1128",-106.75801,37.74486
"1129",-107.41129,40.07839
"1130",-107.8331,39.94672
"1131",-107.85731,39.97416
"1132",-107.17198,38.46443
"1133",-107.11728,38.47912
"1134",-111.19306,43.57006
"1135",-111.19716,43.3586
"1136",-111.56208,43.37504
"1137",-111.20531,43.33905
"1138",-111.26281,43.40196
"1139",-112.6663,42.50772
"1140",-112.57179,42.70245
"1141",-115.84956,42.34351
"1142",-115.29599,42.544
"1143",-115.99854,42.18529
"1144",-115.50494,42.56955
"1145",-115.89959,42.32663
"1146",-114.71518,42.94721
"1147",-113.88232,44.11951
"1148",-113.86951,44.12241
"1149",-113.71449,44.81365
"1150",-113.69726,44.81687
"1151",-113.69446,44.82766
"1152",-113.70778,44.77764
"1153",-113.70067,44.78933
"1154",-113.67611,44.78395
"1155",-113.6842,44.79177
"1156",-113.69101,44.80054
"1157",-113.71602,44.75961
"1158",-112.20969,44.43397
"1159",-112.07852,44.36613
"1160",-112.58962,44.34566
"1161",-115.74697,42.03296
"1162",-112.78477,42.97959
"1163",-111.88213,43.03529
"1164",-111.85465,43.03656
"1165",-111.72322,43.02252
"1166",-111.93237,43.06661
"1167",-111.93563,43.07774
"1168",-111.88435,43.12226
"1169",-111.90562,43.02098
"1170",-111.70791,43.02947
"1171",-111.91184,43.13255
"1172",-111.89346,43.13437
"1173",-112.30892,43.24849
"1174",-111.92819,43.05504
"1175",-113.0077,43.15108
"1176",-113.62244,43.46226
"1177",-113.55687,43.50536
"1178",-112.87043,43.26131
"1179",-111.73475,43.65826
"1180",-112.57137,44.40111
"1181",-112.5755,44.39169
"1182",-115.18551,42.88617
"1183",-115.65967,42.75677
"1184",-114.85249,42.32652
"1185",-115.35932,42.22314
"1186",-114.78544,42.24331
"1187",-115.18131,42.87531
"1188",-115.98082,42.16597
"1189",-114.00174,41.84789
"1190",-113.88923,41.73109
"1191",-113.9064,41.7066
"1192",-113.96043,41.71019
"1193",-113.87246,41.63704
"1194",-114.01849,41.4883
"1195",-114.0073,41.47684
"1196",-113.86371,41.7847
"1197",-113.93871,41.85042
"1198",-113.82054,41.81017
"1199",-113.8014,41.8122
"1200",-113.65348,41.72737
"1201",-113.70281,41.63364
"1202",-113.36356,41.84441
"1203",-113.73764,41.94813
"1204",-113.73937,41.93614
"1205",-113.9967,41.97604
"1206",-113.99153,41.93771
"1207",-112.20403,42.45396
"1208",-111.83812,43.01378
"1209",-111.89755,43.08045
"1210",-112.03434,43.07894
"1211",-111.6038,43.10971
"1212",-111.71442,43.06071
"1213",-114.69317,42.35926
"1214",-114.86496,42.33195
"1215",-114.89717,42.341
"1216",-112.9349,42.53741
"1217",-112.96135,42.53079
"1218",-112.97671,42.51613
"1219",-112.83018,42.46548
"1220",-112.66267,42.42864
"1221",-112.66301,42.35894
"1222",-112.68349,42.33857
"1223",-112.46377,42.66744
"1224",-112.49011,42.64444
"1225",-112.3922,42.61878
"1226",-112.45782,42.6324
"1227",-112.86805,43.74269
"1228",-111.59842,43.96604
"1229",-111.35965,44.45583
"1230",-111.36511,44.44464
"1231",-111.3541,44.46661
"1232",-111.3438,44.48713
"1233",-111.37453,44.66293
"1234",-111.38208,44.3966
"1235",-111.6434,43.90616
"1236",-111.61844,43.93674
"1237",-111.60904,43.94357
"1238",-111.73419,43.91085
"1239",-114.06971,44.62099
"1240",-114.02274,44.56715
"1241",-113.50587,44.30462
"1242",-113.54433,44.32541
"1243",-114.23716,44.49099
"1244",-114.13337,44.5042
"1245",-114.20702,44.57692
"1246",-113.94374,45.39618
"1247",-113.95321,45.42063
"1248",-114.39807,44.90241
"1249",-113.92727,45.27166
"1250",-113.9324,45.30702
"1251",-114.0034,44.7387
"1252",-114.4079,44.25897
"1253",-114.2535,44.49657
"1254",-114.1811,44.48991
"1255",-112.34323,44.34121
"1256",-112.5561,42.4482
"1257",-112.64849,42.35755
"1258",-112.84164,42.50779
"1259",-112.59637,42.70058
"1260",-112.52633,42.67832
"1261",-112.61883,42.75041
"1262",-112.54118,42.71842
"1263",-111.6837,43.91249
"1264",-113.23044,43.49817
"1265",-113.03127,43.81814
"1266",-113.06088,43.76804
"1267",-113.22471,43.39637
"1268",-113.23814,43.4568
"1269",-111.91853,43.17748
"1270",-111.75598,43.0425
"1271",-111.83745,43.09149
"1272",-111.87335,43.11105
"1273",-111.19174,43.62362
"1274",-111.15101,43.60686
"1275",-111.20098,43.66758
"1276",-111.17287,43.93928
"1277",-111.10593,43.59958
"1278",-111.88065,43.04535
"1279",-111.71752,43.00407
"1280",-111.80776,43.00232
"1281",-111.79811,43.26141
"1282",-112.32641,43.24543
"1283",-112.99697,43.55557
"1284",-112.9491,43.57258
"1285",-113.06863,43.57138
"1286",-113.86321,42.0875
"1287",-113.5399,42.14079
"1288",-113.52195,42.14255
"1289",-113.49424,42.33229
"1290",-113.48703,42.34193
"1291",-113.4772,42.34993
"1292",-113.99075,42.11572
"1293",-113.97463,42.14781
"1294",-113.9698,42.08542
"1295",-114.04682,42.29671
"1296",-113.97162,42.11905
"1297",-114.03686,42.27388
"1298",-113.55933,42.24139
"1299",-113.88263,42.11184
"1300",-113.92117,42.10042
"1301",-113.8657,42.10643
"1302",-113.93526,42.06562
"1303",-113.95598,42.03654
"1304",-113.94724,42.04518
"1305",-113.97944,42.00848
"1306",-113.93312,42.05524
"1307",-113.96255,42.02707
"1308",-113.97058,42.01739
"1309",-112.33423,44.19085
"1310",-111.87734,44.25341
"1311",-111.9329,44.36055
"1312",-112.27031,44.18919
"1313",-112.28508,44.19508
"1314",-112.20391,44.29962
"1315",-112.50021,44.37336
"1316",-112.88304,44.10999
"1317",-112.88298,44.0811
"1318",-112.96437,44.07107
"1319",-112.68553,44.4431
"1320",-112.74135,44.05766
"1321",-111.30522,42.75456
"1322",-111.29466,42.74717
"1323",-111.0774,42.79904
"1324",-110.84905,42.01473
"1325",-111.45536,42.14482
"1326",-111.25063,41.74542
"1327",-111.25284,41.75491
"1328",-111.26251,41.77147
"1329",-111.2633,41.78142
"1330",-111.23933,41.6976
"1331",-111.20918,41.67001
"1332",-111.21333,41.64806
"1333",-111.26323,41.6297
"1334",-111.24001,41.79494
"1335",-111.21031,41.80044
"1336",-111.15785,41.79702
"1337",-111.13992,41.84982
"1338",-111.11707,41.83927
"1339",-111.09947,41.83765
"1340",-111.07168,41.71935
"1341",-111.04736,41.76278
"1342",-111.16912,41.85265
"1343",-111.19256,41.85274
"1344",-111.25267,41.84764
"1345",-111.2482,41.52998
"1346",-111.23478,41.53081
"1347",-111.21216,41.72403
"1348",-111.22976,41.62566
"1349",-111.25795,41.60935
"1350",-111.24391,41.61165
"1351",-111.12991,41.88084
"1352",-111.15318,41.86879
"1353",-111.27804,41.60848
"1354",-111.30846,41.58487
"1355",-111.31933,41.57603
"1356",-111.33426,41.57654
"1357",-111.23531,41.51843
"1358",-111.27584,41.51327
"1359",-111.30391,41.53906
"1360",-111.33721,41.54023
"1361",-111.32855,41.61372
"1362",-111.1784,41.61632
"1363",-111.31273,41.82035
"1364",-111.35201,41.79731
"1365",-111.27015,41.7639
"1366",-111.26685,41.73211
"1367",-111.34014,41.72429
"1368",-111.30778,41.73544
"1369",-111.28941,41.73367
"1370",-111.271,41.7161
"1371",-111.28792,41.7195
"1372",-111.2552,41.71072
"1373",-111.24581,41.68147
"1374",-111.29921,41.67836
"1375",-111.34028,41.65802
"1376",-111.26859,41.65952
"1377",-111.09251,41.38983
"1378",-111.05315,41.34427
"1379",-111.32252,41.60377
"1380",-111.29215,41.82565
"1381",-111.15295,41.4243
"1382",-111.1217,41.38667
"1383",-111.10881,41.37659
"1384",-111.12745,41.36419
"1385",-111.06642,41.27442
"1386",-111.09227,41.27613
"1387",-111.08927,41.2873
"1388",-111.10676,41.28795
"1389",-111.26473,41.46087
"1390",-111.22414,41.38131
"1391",-111.21945,41.37277
"1392",-111.20984,41.35502
"1393",-111.20413,41.33039
"1394",-111.1808,41.21374
"1395",-111.20614,41.26548
"1396",-111.22835,41.24684
"1397",-111.23322,41.2592
"1398",-111.4308,41.83019
"1399",-111.2624,41.81127
"1400",-111.18738,41.77686
"1401",-111.15453,41.76944
"1402",-111.12653,41.77208
"1403",-111.25281,41.85791
"1404",-111.69997,42.61556
"1405",-111.20003,42.64299
"1406",-111.1272,42.59447
"1407",-111.16322,42.39413
"1408",-111.16425,42.43034
"1409",-111.16718,42.44152
"1410",-111.09765,42.43041
"1411",-111.50559,42.36567
"1412",-111.44765,42.59838
"1413",-111.10728,42.60996
"1414",-111.65009,42.89856
"1415",-112.64673,42.50816
"1416",-112.54699,42.59331
"1417",-112.99456,42.511
"1418",-112.64332,42.88483
"1419",-112.41876,42.60257
"1420",-112.44141,42.59074
"1421",-112.4691,42.65912
"1422",-114.38875,42.10082
"1423",-114.37883,42.0585
"1424",-114.37884,42.03061
"1425",-114.37884,42.00553
"1426",-113.07582,43.50135
"1427",-113.22612,43.55991
"1428",-113.0858,43.5147
"1429",-113.0266,43.5344
"1430",-113.12849,43.5307
"1431",-113.04472,43.53284
"1432",-113.20981,43.54617
"1433",-112.94531,42.53084
"1434",-112.92148,42.54523
"1435",-112.62464,42.77912
"1436",-112.59224,42.67052
"1437",-112.58443,42.62306
"1438",-112.53975,42.69443
"1439",-112.52556,42.72639
"1440",-112.51259,42.7168
"1441",-112.60438,42.8936
"1442",-112.53914,42.68207
"1443",-113.59018,42.76454
"1444",-113.09676,43.51962
"1445",-113.17878,43.53386
"1446",-113.05861,43.52783
"1447",-113.14392,43.53094
"1448",-113.11231,43.52345
"1449",-112.86625,43.75378
"1450",-112.90008,43.59816
"1451",-113.0725,43.52608
"1452",-112.87447,43.73226
"1453",-113.22234,43.43145
"1454",-113.35341,44.22216
"1455",-113.34038,44.214
"1456",-113.32464,44.20414
"1457",-113.31448,44.19777
"1458",-113.25793,44.15367
"1459",-113.45975,44.27053
"1460",-113.37052,44.23084
"1461",-113.37834,44.14116
"1462",-112.87548,43.76113
"1463",-113.5161,43.83088
"1464",-112.52357,44.30397
"1465",-112.53421,44.30939
"1466",-114.3198,43.58983
"1467",-111.91076,43.67335
"1468",-112.68213,43.09581
"1469",-112.71175,43.17307
"1470",-112.3587,43.20506
"1471",-112.32822,43.23089
"1472",-111.91227,43.03831
"1473",-111.88533,43.06735
"1474",-116.49332,43.68398
"1475",-116.13509,43.37482
"1476",-112.99417,43.78247
"1477",-112.21385,42.49656
"1478",-112.21213,42.42419
"1479",-112.16969,42.40493
"1480",-112.43493,43.99389
"1481",-112.55897,43.96458
"1482",-112.50741,43.98638
"1483",-112.47109,43.99402
"1484",-112.80314,43.00562
"1485",-112.81716,42.91313
"1486",-111.90251,43.06794
"1487",-112.74127,42.46554
"1488",-112.54694,42.70833
"1489",-112.53854,42.72982
"1490",-112.76998,42.69657
"1491",-112.70991,42.26206
"1492",-112.69766,42.28267
"1493",-112.67839,42.351
"1494",-111.68706,43.96898
"1495",-112.07907,44.18642
"1496",-111.99689,44.19091
"1497",-111.93369,44.24964
"1498",-111.92668,44.27936
"1499",-112.18093,42.393
"1500",-112.72285,42.85898
"1501",-112.82974,43.99717
"1502",-112.80411,43.97363
"1503",-112.82593,43.98829
"1504",-112.87805,44.09289
"1505",-112.81573,43.97813
"1506",-112.87166,44.0672
"1507",-113.31297,43.64895
"1508",-114.02857,44.87435
"1509",-113.23326,44.40941
"1510",-113.91062,45.32949
"1511",-113.83304,45.09922
"1512",-113.88836,45.3855
"1513",-113.80922,45.31606
"1514",-113.60659,44.96252
"1515",-113.93967,45.00969
"1516",-113.76274,45.26256
"1517",-113.62812,44.96973
"1518",-113.64333,45.00185
"1519",-113.85658,45.11417
"1520",-112.96231,44.20515
"1521",-113.7796,45.21137
"1522",-112.26743,43.96419
"1523",-112.279,43.95201
"1524",-112.27778,43.94253
"1525",-112.27825,43.93182
"1526",-112.27296,43.9118
"1527",-112.27527,43.9218
"1528",-114.38664,43.48475
"1529",-114.38109,43.4446
"1530",-102.80113,46.89967
"1531",-112.50571,40.19125
"1532",-103.72667,43.67566
"1533",-112.19602,40.2269
"1534",-112.42635,40.43313
"1535",-105.55334,41.30676
"1536",-111.8265,41.96938
"1537",-112.01677,41.33983
"1538",-109.14376,40.50748
"1539",-109.17998,40.48625
"1540",-109.16358,40.50194
"1541",-112.50986,40.15912
"1542",-109.11523,40.96809
"1543",-109.11278,40.98218
"1544",-109.21266,40.99267
"1545",-109.41456,39.56192
"1546",-109.29279,39.56818
"1547",-109.31042,39.55312
"1548",-109.32879,39.54303
"1549",-109.15106,40.01045
"1550",-109.33029,39.48098
"1551",-111.02327,39.85671
"1552",-110.46929,39.58337
"1553",-110.28167,39.76703
"1554",-110.32713,39.77213
"1555",-110.20968,39.78228
"1556",-110.31294,39.78194
"1557",-110.26645,39.76429
"1558",-110.39263,39.79189
"1559",-111.00622,39.48051
"1560",-110.29948,39.77144
"1561",-111.05453,39.68936
"1562",-110.97401,39.79103
"1563",-111.03071,39.67605
"1564",-110.29337,39.75866
"1565",-109.35639,39.43835
"1566",-111.54598,41.94778
"1567",-111.82871,41.54838
"1568",-111.55961,41.93509
"1569",-113.16597,41.61114
"1570",-113.92564,41.72034
"1571",-113.94919,41.68753
"1572",-113.96082,41.74737
"1573",-113.89929,41.72214
"1574",-113.88998,41.7891
"1575",-113.80803,41.80276
"1576",-113.76329,41.58209
"1577",-113.71731,41.93603
"1578",-113.60742,41.9853
"1579",-114.00893,41.92496
"1580",-114.03364,41.87703
"1581",-113.99306,41.926
"1582",-113.97207,41.94877
"1583",-113.89326,41.984
"1584",-113.73512,41.55417
"1585",-114.03808,41.75262
"1586",-114.03284,41.80534
"1587",-113.82238,41.73696
"1588",-113.80928,41.74064
"1589",-113.96173,41.84375
"1590",-113.95075,41.86674
"1591",-113.78369,41.86523
"1592",-113.98872,41.96631
"1593",-113.80073,41.59472
"1594",-109.2694,39.4469
"1595",-112.61931,38.42976
"1596",-112.6412,38.42222
"1597",-112.75754,38.23901
"1598",-111.11883,39.30359
"1599",-112.3082,41.91242
"1600",-112.3545,41.91237
"1601",-109.34492,39.42071
"1602",-109.35248,39.42755
"1603",-109.41992,39.40868
"1604",-109.46249,39.36198
"1605",-109.40669,39.41185
"1606",-109.43103,39.39746
"1607",-109.43924,39.39038
"1608",-111.56742,41.45344
"1609",-111.13888,41.52286
"1610",-112.11856,40.4427
"1611",-111.97485,41.2349
"1612",-111.79618,41.14486
"1613",-109.25743,39.46912
"1614",-109.24787,39.47961
"1615",-109.3833,39.4838
"1616",-109.24594,39.48862
"1617",-109.31915,39.49839
"1618",-109.24684,39.50755
"1619",-109.22849,39.52372
"1620",-109.36274,39.52607
"1621",-109.30328,39.56284
"1622",-109.42275,39.66548
"1623",-109.31853,39.48861
"1624",-109.35404,39.49014
"1625",-110.23172,39.76421
"1626",-109.2909,39.43953
"1627",-109.21884,39.4594
"1628",-111.47403,41.9256
"1629",-111.07569,41.30552
"1630",-111.06705,41.32944
"1631",-111.10064,41.65959
"1632",-111.08054,41.67167
"1633",-111.05052,41.54044
"1634",-111.10246,41.54187
"1635",-111.0721,41.54999
"1636",-111.08491,41.55613
"1637",-111.0738,41.57324
"1638",-111.0607,41.57575
"1639",-111.07008,41.58394
"1640",-111.04676,41.59508
"1641",-111.07211,41.59628
"1642",-111.12847,41.59968
"1643",-111.07172,41.6054
"1644",-111.05907,41.60694
"1645",-111.07154,41.61444
"1646",-111.05463,41.61671
"1647",-111.10402,41.62656
"1648",-111.07941,41.62715
"1649",-111.09059,41.63143
"1650",-111.0818,41.64212
"1651",-111.04805,41.66324
"1652",-111.07036,41.66628
"1653",-111.05995,41.6713
"1654",-111.05375,41.75427
"1655",-111.29914,41.50449
"1656",-111.23348,41.50914
"1657",-111.25939,41.53353
"1658",-111.31974,41.5452
"1659",-111.19146,41.55215
"1660",-111.20016,41.58935
"1661",-111.279,41.5899
"1662",-111.29093,41.60614
"1663",-111.28186,41.6462
"1664",-111.3126,41.6548
"1665",-111.29816,41.65672
"1666",-111.28324,41.65995
"1667",-111.22746,41.67812
"1668",-111.31194,41.67823
"1669",-111.25314,41.69912
"1670",-111.3492,41.7079
"1671",-111.35642,41.7251
"1672",-111.25314,41.73464
"1673",-111.29131,41.75963
"1674",-111.17442,41.76873
"1675",-111.2147,41.77086
"1676",-111.23023,41.78792
"1677",-111.16797,41.80476
"1678",-111.09141,41.85419
"1679",-111.12707,41.85569
"1680",-111.13475,41.86766
"1681",-111.23592,41.84691
"1682",-111.08894,41.32255
"1683",-111.32133,41.63986
"1684",-111.31968,41.73377
"1685",-111.15294,41.77936
"1686",-111.21804,41.84564
"1687",-111.28222,41.92379
"1688",-111.19206,41.16799
"1689",-111.16632,41.21739
"1690",-111.15914,41.24276
"1691",-111.07784,41.26775
"1692",-111.07761,41.295
"1693",-111.06812,41.31726
"1694",-111.21274,41.34611
"1695",-111.21821,41.363
"1696",-111.14132,41.37125
"1697",-111.22095,41.3992
"1698",-111.21156,41.42092
"1699",-111.2002,41.43064
"1700",-111.33018,41.43495
"1701",-111.30737,41.44378
"1702",-111.24938,41.46074
"1703",-111.30945,41.46862
"1704",-111.26615,41.4717
"1705",-111.26028,41.49533
"1706",-111.16283,41.52474
"1707",-111.08137,41.53984
"1708",-111.34635,41.57285
"1709",-111.30502,41.59605
"1710",-111.21929,41.63044
"1711",-111.13066,41.6477
"1712",-111.08619,41.66087
"1713",-111.26348,41.66829
"1714",-111.25777,41.67905
"1715",-111.07223,41.68582
"1716",-111.1717,41.69901
"1717",-111.07649,41.71103
"1718",-111.15917,41.72499
"1719",-111.22553,41.72627
"1720",-111.06441,41.73542
"1721",-111.05938,41.74478
"1722",-111.41896,41.7445
"1723",-111.06988,41.77744
"1724",-111.2748,41.79622
"1725",-111.25916,41.80086
"1726",-111.09135,41.80302
"1727",-111.29626,41.81339
"1728",-111.24725,41.83898
"1729",-111.12874,41.84521
"1730",-111.05766,41.85517
"1731",-111.1745,41.87032
"1732",-111.39477,41.88622
"1733",-111.27886,41.94207
"1734",-111.12043,41.5518
"1735",-112.32376,38.96572
"1736",-111.32526,40.49444
"1737",-112.48863,38.58819
"1738",-111.66977,38.1506
"1739",-111.14669,41.59863
"1740",-111.16185,41.93933
"1741",-111.14887,41.94069
"1742",-111.10424,41.71422
"1743",-111.37145,41.90031
"1744",-111.14926,41.93007
"1745",-111.1505,41.53973
"1746",-111.10505,41.76244
"1747",-111.40331,41.89587
"1748",-111.29545,41.47441
"1749",-111.18879,41.9301
"1750",-111.22128,41.91802
"1751",-114.03962,41.76734
"1752",-111.28259,41.41527
"1753",-111.08263,41.69419
"1754",-111.06857,41.69913
"1755",-111.18971,41.7367
"1756",-111.25386,41.72361
"1757",-111.18954,41.76552
"1758",-111.204,41.84963
"1759",-111.39717,41.92454
"1760",-111.15068,41.85525
"1761",-111.26087,41.83847
"1762",-111.27553,41.83365
"1763",-111.13494,41.90001
"1764",-113.67781,41.54789
"1765",-113.79039,41.58512
"1766",-113.77765,41.58581
"1767",-113.96665,41.87684
"1768",-114.01737,41.89571
"1769",-114.02549,41.88451
"1770",-114.00885,41.8385
"1771",-114.01052,41.82625
"1772",-114.00963,41.91535
"1773",-114.01159,41.96006
"1774",-114.03936,41.95175
"1775",-113.99027,41.69978
"1776",-114.02467,41.74503
"1777",-114.01464,41.75897
"1778",-114.01539,41.77015
"1779",-114.0152,41.81449
"1780",-114.02894,41.86024
"1781",-114.0317,41.91939
"1782",-113.89188,41.80056
"1783",-113.85844,41.96067
"1784",-113.97536,41.84171
"1785",-113.99435,41.98488
"1786",-112.48377,40.27437
"1787",-111.9512,40.71959
"1788",-109.36992,39.55852
"1789",-109.21453,39.41352
"1790",-109.31776,39.3814
"1791",-109.32777,39.42342
"1792",-109.52648,39.34919
"1793",-109.32431,39.37323
"1794",-109.40415,39.42569
"1795",-109.43827,39.44386
"1796",-113.90556,38.35028
"1797",-112.6229,38.41429
"1798",-113.16072,37.57591
"1799",-111.0453,41.60671
"1800",-111.04221,41.62374
"1801",-111.04619,41.77888
"1802",-113.91573,41.99514
"1803",-111.03255,41.32685
"1804",-111.02221,41.33393
"1805",-113.81034,41.666
"1806",-113.90101,41.9922
"1807",-112.64207,44.27802
"1808",-112.61664,42.2474
"1809",-111.27194,42.65098
"1810",-111.91193,44.36929
"1811",-112.57234,44.45295
"1812",-112.18618,44.44899
"1813",-112.33083,44.18157
"1814",-112.32395,42.43594
"1815",-111.42186,42.9429
"1816",-112.30974,42.44494
"1817",-111.64676,42.30135
"1818",-111.69974,42.59778
"1819",-112.57654,42.22643
"1820",-112.73672,44.24724
"1821",-112.47804,44.41401
"1822",-111.17308,42.51944
"1823",-111.14322,42.49385
"1824",-111.68511,42.08837
"1825",-111.17668,42.35476
"1826",-111.58306,42.5112
"1827",-111.06088,42.59137
"1828",-113.01809,44.07526
"1829",-111.15809,42.41517
"1830",-111.99456,44.34465
"1831",-112.30655,44.37046
"1832",-111.48769,42.08488
"1833",-112.41687,44.26464
"1834",-111.46588,42.15149
"1835",-111.19459,42.34394
"1836",-112.21149,44.39891
"1837",-112.88783,44.21243
"1838",-111.13086,42.31136
"1839",-112.62119,44.42743
"1840",-111.54113,42.25535
"1841",-111.19087,42.49686
"1842",-113.01093,44.35822
"1843",-111.25384,43.47769
"1844",-111.43831,44.6586
"1845",-111.11318,43.326
"1846",-111.5201,42.0946
"1847",-111.1726,42.36457
"1848",-111.08128,42.71621
"1849",-112.20038,44.4119
"1850",-111.48694,42.40135
"1851",-111.30124,42.35177
"1852",-112.18126,39.91885
"1853",-111.80906,41.9195
"1854",-111.82788,41.90594
"1855",-111.22498,40.90579
"1856",-115.62917,40.8022
"1857",-111.90724,40.62753
"1858",-111.81609,39.73463
"1859",-101.43167,47.50167
"1860",-116.08423,40.2279
"1861",-116.45625,40.17186
"1862",-116.03055,40.16566
"1863",-116.07733,40.21701
"1864",-115.9217,39.42227
"1865",-115.98954,39.50579
"1866",-115.97991,39.66524
"1867",-115.91741,39.69475
"1868",-116.39475,39.7463
"1869",-116.38209,39.74867
"1870",-116.29642,39.76626
"1871",-116.32841,39.77185
"1872",-116.3271,39.78818
"1873",-116.34209,39.7916
"1874",-116.04866,40.2006
"1875",-116.05409,40.21109
"1876",-115.97045,39.65585
"1877",-115.88946,39.72437
"1878",-115.89311,39.76204
"1879",-115.83839,40.1173
"1880",-112.29087,40.50692
"1881",-112.84127,44.0413
"1882",-112.79528,44.03024
"1883",-112.85039,44.03417
"1884",-112.85495,44.04493
"1885",-112.8758,43.67117
"1886",-113.23198,43.56999
"1887",-112.21292,44.01322
"1888",-112.20632,44.02217
"1889",-112.16637,44.07819
"1890",-112.05717,44.14463
"1891",-112.45391,44.13959
"1892",-112.62875,44.05627
"1893",-112.60315,44.14568
"1894",-112.20118,44.03185
"1895",-112.20688,44.05662
"1896",-112.11113,44.11195
"1897",-112.13043,44.12772
"1898",-112.00771,44.18519
"1899",-112.6238,43.56205
"1900",-112.63718,43.54755
"1901",-112.65608,43.56516
"1902",-113.57128,43.51556
"1903",-111.25969,42.09722
"1904",-113.98835,44.89544
"1905",-114.11553,42.4474
"1906",-112.23358,44.30978
"1907",-112.25721,44.31739
"1908",-111.58489,40.81551
"1909",-109.09619,44.00968
"1910",-109.26867,44.09315
"1911",-113.5485,44.92723
"1912",-113.75547,44.7564
"1913",-113.34644,44.5668
"1914",-113.56133,44.94876
"1915",-113.54162,44.9617
"1916",-114.90335,44.64688
"1917",-112.29883,44.36032
"1918",-111.21247,42.09261
"1919",-112.72696,42.66696
"1920",-112.5583,42.70066
"1921",-112.67482,42.69725
"1922",-112.60294,42.72871
"1923",-112.62268,42.76925
"1924",-113.62323,44.89363
"1925",-113.86986,45.17526
"1926",-113.10673,44.34677
"1927",-113.92959,45.54458
"1928",-113.91279,45.08079
"1929",-113.80788,45.28866
